 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
38,0.314,0,0,0,0,1.989,0.641,0.623,128.163,0.996,100,1.028,0.972,0.954
39,0.322,0,0,0,0,2.247,0.867,0.473,166.152,0.802,100,1.831,0.546,0.886
40,0.126,0,0,0,0,2.092,0.600,0.268,131.029,0.363,100,2.239,0.447,0.637
41,0.536,0,0,0,0,3.335,1.293,0.527,109.121,0.605,100,2.452,0.408,0.866
42,0.671,0,0,0,0,3.847,1.657,0.516,169.981,0.570,100,3.214,0.311,0.890
43,0.475,0,0,0,0,3.077,1.356,0.446,167.385,0.630,100,3.043,0.329,0.842
44,0.375,0,0,0,0,2.401,0.992,0.481,74.732,0.816,100,2.062,0.485,0.920
45,0.418,0,0,0,0,2.752,1.168,0.456,60.125,0.694,100,2.562,0.390,0.865
46,0.200,0,0,0,0,1.664,0.560,0.456,121.525,0.909,100,1.229,0.814,0.836
47,0.305,0,0,0,0,2.263,0.867,0.448,129.609,0.748,100,1.934,0.517,0.843
48,0.270,0,0,0,0,1.889,0.679,0.507,135.800,0.951,100,1.339,0.747,0.886
49,0.322,0,0,0,0,2.169,0.897,0.457,133.879,0.861,100,1.962,0.510,0.902
50,0.166,0,0,0,0,1.648,0.614,0.343,150.565,0.766,100,1.788,0.559,0.835
51,0.418,0,0,0,0,2.565,1.006,0.529,59.475,0.798,100,1.902,0.526,0.885
52,0.209,0,0,0,0,1.593,0.570,0.467,115.791,1.000,100,1.219,0.820,0.941
53,0.370,0,0,0,0,2.192,0.718,0.657,40.223,0.968,100,1.092,0.916,0.914
54,0.314,0,0,0,0,2.099,0.829,0.482,42.756,0.895,100,1.721,0.581,0.923
55,0.444,0,0,0,0,2.456,0.885,0.639,86.062,0.926,100,1.385,0.722,0.919
56,0.401,0,0,0,0,2.472,0.915,0.557,124.247,0.824,100,1.642,0.609,0.872
57,0.192,0,0,0,0,1.593,0.549,0.444,85.506,0.949,100,1.237,0.808,0.898
58,0.279,0,0,0,0,2.028,0.770,0.461,83.696,0.852,100,1.672,0.598,0.921
59,0.348,0,0,0,0,2.395,0.890,0.498,129.715,0.764,100,1.786,0.560,0.870
60,0.253,0,0,0,0,1.819,0.679,0.474,144.759,0.960,100,1.433,0.698,0.921
61,0.401,0,0,0,0,2.900,1.297,0.394,46.105,0.599,100,3.294,0.304,0.793
62,0.701,0,0,0,0,3.241,1.294,0.690,25.690,0.839,100,1.875,0.533,0.928
63,0.584,0,0,0,0,3.592,1.319,0.564,136.816,0.568,100,2.340,0.427,0.838
64,0.318,0,0,0,0,2.153,0.842,0.481,131.099,0.862,100,1.752,0.571,0.896
65,0.571,0,0,0,0,2.736,0.976,0.745,77.677,0.958,100,1.310,0.763,0.939
66,1.529,0,0,0,0,5.566,2.175,0.895,147.022,0.620,100,2.430,0.412,0.884
67,1.019,0,0,0,0,4.165,1.495,0.868,160.144,0.738,100,1.722,0.581,0.921
68,0.388,0,0,0,0,2.472,0.960,0.514,69.485,0.797,100,1.866,0.536,0.899
69,0.536,0,0,0,0,2.736,0.967,0.706,121.926,0.899,100,1.370,0.730,0.904
70,0.283,0,0,0,0,2.099,0.758,0.476,131.459,0.808,100,1.592,0.628,0.867
71,1.346,0,0,0,0,4.719,1.962,0.873,47.715,0.760,100,2.247,0.445,0.932
72,0.274,0,0,0,0,1.967,0.634,0.551,62.027,0.892,100,1.150,0.870,0.869
73,0.248,0,0,0,0,1.835,0.694,0.455,153.440,0.927,100,1.525,0.656,0.884
74,0.383,0,0,0,0,2.324,0.812,0.601,16.184,0.892,100,1.351,0.740,0.907
75,0.444,0,0,0,0,2.643,1.098,0.515,163.444,0.799,100,2.131,0.469,0.911
76,0.549,0,0,0,0,2.681,0.873,0.800,25.620,0.959,100,1.091,0.916,0.930
77,0.348,0,0,0,0,2.192,0.778,0.570,27.905,0.911,100,1.365,0.732,0.904
78,0.484,0,0,0,0,2.581,0.985,0.625,136.007,0.912,100,1.577,0.634,0.910
79,0.344,0,0,0,0,2.285,0.887,0.494,69.550,0.828,100,1.794,0.557,0.883
80,0.475,0,0,0,0,2.588,0.982,0.616,113.278,0.891,100,1.595,0.627,0.936
81,0.619,0,0,0,0,3.016,1.139,0.691,144.220,0.854,100,1.648,0.607,0.899
82,0.279,0,0,0,0,1.967,0.735,0.483,71.857,0.906,100,1.522,0.657,0.895
83,1.237,0,0,0,0,4.944,1.839,0.857,9.695,0.636,100,2.146,0.466,0.904
84,0.723,0,0,0,0,3.280,1.279,0.720,113.972,0.845,100,1.777,0.563,0.925
85,0.227,0,0,0,0,1.780,0.567,0.509,6.937,0.898,100,1.113,0.898,0.867
86,0.335,0,0,0,0,2.192,0.829,0.515,152.647,0.877,100,1.610,0.621,0.895
87,0.497,0,0,0,0,2.807,1.181,0.536,135.270,0.792,100,2.204,0.454,0.901
88,0.505,0,0,0,0,2.604,0.952,0.676,137.844,0.936,100,1.409,0.710,0.924
89,0.627,0,0,0,0,2.852,0.909,0.878,133.357,0.969,100,1.036,0.966,0.944
90,0.135,0,0,0,0,1.313,0.498,0.345,99.793,0.984,100,1.443,0.693,0.939
91,0.196,0,0,0,0,1.632,0.540,0.463,172.614,0.925,100,1.166,0.857,0.900
92,0.244,0,0,0,0,1.803,0.661,0.470,167.152,0.943,100,1.406,0.711,0.941
93,0.309,0,0,0,0,2.153,0.879,0.448,120.802,0.838,100,1.961,0.510,0.882
94,0.462,0,0,0,0,2.697,1.082,0.543,115.971,0.797,100,1.991,0.502,0.887
95,0.135,0,0,0,0,1.275,0.486,0.354,90.000,1.000,100,1.372,0.729,0.939
96,0.784,0,0,0,0,3.357,1.182,0.845,106.677,0.874,100,1.399,0.715,0.935
97,0.366,0,0,0,0,2.231,0.850,0.548,14.123,0.924,100,1.552,0.644,0.908
98,0.440,0,0,0,0,2.549,0.978,0.573,3.281,0.851,100,1.707,0.586,0.894
99,1.163,0,0,0,0,4.439,1.727,0.857,132.628,0.742,100,2.014,0.497,0.881
100,0.488,0,0,0,0,2.829,0.924,0.673,84.636,0.766,100,1.373,0.728,0.878
101,0.279,0,0,0,0,2.021,0.730,0.486,138.039,0.857,100,1.502,0.666,0.859
102,0.305,0,0,0,0,2.099,0.839,0.463,113.404,0.870,100,1.814,0.551,0.915
103,0.261,0,0,0,0,1.928,0.762,0.437,145.940,0.883,100,1.744,0.573,0.882
104,0.139,0,0,0,0,1.329,0.467,0.380,55.290,0.991,100,1.231,0.812,0.901
105,1.115,0,0,0,0,3.863,1.240,1.145,67.860,0.939,100,1.084,0.923,0.945
106,0.283,0,0,0,0,2.021,0.797,0.452,56.454,0.871,100,1.762,0.568,0.890
107,0.366,0,0,0,0,2.231,0.740,0.630,83.702,0.924,100,1.174,0.852,0.903
108,0.523,0,0,0,0,2.813,0.958,0.695,174.244,0.830,100,1.380,0.725,0.909
109,0.309,0,0,0,0,2.153,0.868,0.454,28.314,0.838,100,1.914,0.522,0.882
110,0.575,0,0,0,0,3.203,1.314,0.557,60.201,0.704,100,2.359,0.424,0.866
111,0.144,0,0,0,0,1.368,0.468,0.391,121.477,0.965,100,1.196,0.836,0.892
112,0.322,0,0,0,0,2.363,0.954,0.430,19.044,0.726,100,2.216,0.451,0.851
113,0.745,0,0,0,0,3.132,1.087,0.872,80.703,0.954,100,1.246,0.803,0.947
114,0.261,0,0,0,0,1.873,0.629,0.529,100.804,0.936,100,1.190,0.840,0.889
115,0.131,0,0,0,0,1.291,0.419,0.397,154.809,0.986,100,1.054,0.949,0.870
116,0.553,0,0,0,0,2.984,1.193,0.590,93.211,0.781,100,2.021,0.495,0.910
117,0.488,0,0,0,0,2.549,0.884,0.703,5.885,0.943,100,1.257,0.796,0.914
118,0.701,0,0,0,0,3.093,0.989,0.903,144.469,0.921,100,1.095,0.913,0.925
119,0.379,0,0,0,0,2.285,0.771,0.626,67.836,0.912,100,1.230,0.813,0.902
120,0.362,0,0,0,0,2.137,0.749,0.615,168.230,0.995,100,1.219,0.820,0.933
121,0.523,0,0,0,0,3.405,1.473,0.452,127.596,0.566,100,3.259,0.307,0.839
122,0.253,0,0,0,0,1.857,0.656,0.491,115.689,0.920,100,1.337,0.748,0.913
123,0.139,0,0,0,0,1.329,0.476,0.373,90.000,0.991,100,1.277,0.783,0.889
124,0.274,0,0,0,0,1.873,0.705,0.496,160.969,0.983,100,1.421,0.704,0.920
125,0.305,0,0,0,0,2.099,0.838,0.463,107.381,0.870,100,1.807,0.553,0.892
126,0.274,0,0,0,0,1.873,0.652,0.536,85.679,0.983,100,1.215,0.823,0.920
127,0.396,0,0,0,0,2.543,1.092,0.462,135.820,0.770,100,2.362,0.423,0.875
128,0.392,0,0,0,0,2.720,1.157,0.432,74.154,0.666,100,2.680,0.373,0.865
129,0.662,0,0,0,0,3.589,1.627,0.518,176.289,0.646,100,3.139,0.319,0.918
130,0.144,0,0,0,0,1.329,0.496,0.369,117.193,1.000,100,1.344,0.744,0.904
131,0.222,0,0,0,0,1.757,0.640,0.442,134.999,0.904,100,1.446,0.691,0.864
132,0.314,0,0,0,0,2.099,0.689,0.580,111.357,0.895,100,1.188,0.842,0.889
133,0.666,0,0,0,0,3.544,1.477,0.574,97.222,0.667,100,2.572,0.389,0.903
134,0.819,0,0,0,0,4.696,2.094,0.498,127.671,0.467,100,4.206,0.238,0.797
135,0.566,0,0,0,0,3.093,1.152,0.626,176.884,0.744,100,1.840,0.543,0.872
136,0.152,0,0,0,0,1.368,0.478,0.406,98.626,1.000,100,1.175,0.851,0.921
137,0.261,0,0,0,0,1.873,0.668,0.498,123.960,0.936,100,1.342,0.745,0.896
138,0.344,0,0,0,0,2.620,1.131,0.387,56.505,0.630,100,2.919,0.343,0.814
139,0.597,0,0,0,0,2.813,1.006,0.755,87.219,0.947,100,1.333,0.750,0.938
140,0.436,0,0,0,0,2.768,1.170,0.474,130.146,0.714,100,2.469,0.405,0.866
141,0.536,0,0,0,0,3.373,1.274,0.536,93.670,0.592,100,2.378,0.421,0.807
142,0.357,0,0,0,0,2.363,0.925,0.491,80.419,0.804,100,1.883,0.531,0.886
143,0.436,0,0,0,0,2.549,0.984,0.564,100.355,0.842,100,1.746,0.573,0.897
144,0.318,0,0,0,0,2.153,0.839,0.483,136.404,0.862,100,1.737,0.576,0.901
145,0.375,0,0,0,0,2.401,0.958,0.498,98.018,0.816,100,1.926,0.519,0.901
146,0.248,0,0,0,0,1.951,0.805,0.393,113.866,0.820,100,2.050,0.488,0.919
147,0.205,0,0,0,0,1.648,0.574,0.454,45.014,0.947,100,1.262,0.792,0.904
148,0.815,0,0,0,0,3.444,1.286,0.806,141.166,0.863,100,1.595,0.627,0.914
149,0.183,0,0,0,0,1.555,0.570,0.409,114.238,0.951,100,1.394,0.717,0.894
150,0.296,0,0,0,0,2.005,0.769,0.490,157.350,0.926,100,1.568,0.638,0.907
151,0.427,0,0,0,0,2.829,1.196,0.454,60.177,0.670,100,2.631,0.380,0.834
152,0.536,0,0,0,0,3.551,1.547,0.441,84.077,0.534,100,3.506,0.285,0.851
153,0.514,0,0,0,0,3.341,1.440,0.455,99.937,0.579,100,3.168,0.316,0.855
154,0.235,0,0,0,0,1.873,0.656,0.457,179.815,0.842,100,1.435,0.697,0.900
155,0.401,0,0,0,0,2.543,1.060,0.481,135.861,0.779,100,2.204,0.454,0.876
156,0.475,0,0,0,0,2.775,1.153,0.525,174.864,0.775,100,2.197,0.455,0.916
157,0.157,0,0,0,0,1.407,0.480,0.416,89.268,0.996,100,1.154,0.866,0.923
158,0.431,0,0,0,0,2.604,0.929,0.591,119.265,0.799,100,1.570,0.637,0.884
159,0.497,0,0,0,0,2.565,0.888,0.712,133.244,0.948,100,1.248,0.801,0.931
160,0.658,0,0,0,0,3.824,1.577,0.531,176.527,0.565,100,2.969,0.337,0.860
161,0.257,0,0,0,0,1.835,0.715,0.458,60.431,0.959,100,1.561,0.641,0.908
162,0.923,0,0,0,0,4.896,1.934,0.608,159.160,0.484,100,3.182,0.314,0.730
163,0.248,0,0,0,0,1.780,0.704,0.449,162.128,0.985,100,1.566,0.638,0.927
164,0.100,0,0,0,0,1.104,0.397,0.321,99.556,1.000,100,1.235,0.809,0.885
165,0.222,0,0,0,0,1.741,0.660,0.428,112.001,0.921,100,1.542,0.648,0.895
166,0.218,0,0,0,0,1.741,0.636,0.436,141.768,0.903,100,1.461,0.685,0.885
167,0.331,0,0,0,0,2.208,0.891,0.473,134.012,0.853,100,1.883,0.531,0.884
168,0.039,0,0,0,0,0.901,0.387,0.129,100.278,0.606,100,3.003,0.333,0.857
169,0.244,0,0,0,0,1.741,0.596,0.521,102.765,1.000,100,1.145,0.873,0.918
170,0.366,0,0,0,0,2.308,0.895,0.521,89.728,0.863,100,1.719,0.582,0.913
171,0.479,0,0,0,0,2.752,1.165,0.524,130.578,0.795,100,2.224,0.450,0.905
172,0.235,0,0,0,0,1.780,0.675,0.444,54.455,0.933,100,1.521,0.657,0.900
173,0.209,0,0,0,0,1.632,0.627,0.425,5.448,0.986,100,1.476,0.677,0.950
174,0.196,0,0,0,0,1.757,0.561,0.445,39.186,0.798,100,1.261,0.793,0.849
175,0.270,0,0,0,0,1.989,0.778,0.442,100.626,0.858,100,1.762,0.567,0.912
176,0.261,0,0,0,0,1.967,0.785,0.424,116.838,0.849,100,1.852,0.540,0.889
177,0.553,0,0,0,0,3.164,1.299,0.542,119.276,0.694,100,2.394,0.418,0.867
178,0.309,0,0,0,0,2.021,0.708,0.556,64.114,0.951,100,1.272,0.786,0.904
179,0.253,0,0,0,0,1.780,0.670,0.480,170.104,1.000,100,1.396,0.716,0.928
180,0.222,0,0,0,0,1.703,0.681,0.415,130.062,0.963,100,1.639,0.610,0.895
181,0.131,0,0,0,0,1.423,0.564,0.295,146.751,0.811,100,1.913,0.523,0.857
182,0.470,0,0,0,0,2.472,0.841,0.712,142.665,0.967,100,1.180,0.847,0.915
183,0.274,0,0,0,0,2.044,0.807,0.433,95.964,0.825,100,1.866,0.536,0.881
184,0.279,0,0,0,0,1.912,0.620,0.572,126.117,0.958,100,1.084,0.923,0.914
185,0.213,0,0,0,0,1.648,0.623,0.436,42.511,0.988,100,1.428,0.700,0.916
186,0.414,0,0,0,0,2.907,1.248,0.422,71.755,0.615,100,2.958,0.338,0.826
187,0.131,0,0,0,0,1.313,0.434,0.383,102.579,0.952,100,1.134,0.882,0.909
188,0.209,0,0,0,0,1.664,0.604,0.441,128.323,0.949,100,1.370,0.730,0.881
189,0.152,0,0,0,0,1.368,0.470,0.413,101.943,1.000,100,1.140,0.877,0.921
190,0.745,0,0,0,0,3.357,1.335,0.710,160.762,0.830,100,1.880,0.532,0.932
191,0.261,0,0,0,0,1.928,0.672,0.495,101.795,0.883,100,1.356,0.738,0.889
192,0.592,0,0,0,0,2.868,0.996,0.757,90.000,0.905,100,1.316,0.760,0.919
193,0.545,0,0,0,0,3.071,1.280,0.542,34.025,0.726,100,2.364,0.423,0.890
194,0.327,0,0,0,0,2.620,0.965,0.431,133.079,0.598,100,2.237,0.447,0.781
195,0.919,0,0,0,0,3.676,1.404,0.833,161.489,0.855,100,1.685,0.593,0.927
196,0.392,0,0,0,0,2.308,0.788,0.633,179.868,0.925,100,1.245,0.803,0.933
197,0.405,0,0,0,0,2.620,1.048,0.492,139.729,0.742,100,2.128,0.470,0.869
198,0.152,0,0,0,0,1.423,0.445,0.436,0.000,0.947,100,1.022,0.978,0.854
199,0.257,0,0,0,0,1.819,0.625,0.524,104.346,0.976,100,1.192,0.839,0.922
200,0.261,0,0,0,0,1.819,0.682,0.488,174.488,0.993,100,1.396,0.716,0.945
201,0.392,0,0,0,0,2.549,0.999,0.499,22.302,0.758,100,2.001,0.500,0.878
202,0.632,0,0,0,0,3.071,1.197,0.672,135.651,0.842,100,1.781,0.562,0.906
203,0.213,0,0,0,0,1.703,0.547,0.497,142.531,0.925,100,1.102,0.907,0.852
204,0.244,0,0,0,0,1.889,0.715,0.434,70.997,0.859,100,1.646,0.607,0.903
205,0.335,0,0,0,0,2.495,1.060,0.403,76.751,0.677,100,2.633,0.380,0.880
206,0.266,0,0,0,0,2.021,0.700,0.483,70.243,0.817,100,1.448,0.691,0.859
207,0.096,0,0,0,0,1.143,0.414,0.295,86.672,0.922,100,1.405,0.712,0.846
208,0.322,0,0,0,0,2.565,0.998,0.411,54.840,0.615,100,2.425,0.412,0.809
209,0.301,0,0,0,0,2.021,0.707,0.541,155.407,0.924,100,1.306,0.765,0.885
210,0.240,0,0,0,0,1.780,0.675,0.452,105.203,0.950,100,1.492,0.670,0.917
211,0.287,0,0,0,0,2.060,0.802,0.456,120.242,0.851,100,1.758,0.569,0.880
212,0.261,0,0,0,0,1.873,0.713,0.466,60.880,0.936,100,1.529,0.654,0.916
213,0.305,0,0,0,0,2.099,0.690,0.563,72.485,0.870,100,1.225,0.817,0.875
214,0.100,0,0,0,0,1.197,0.374,0.341,101.815,0.878,100,1.098,0.911,0.821
215,0.810,0,0,0,0,5.566,1.229,0.839,150.395,0.329,100,1.465,0.683,0.570
216,0.248,0,0,0,0,1.780,0.628,0.503,60.623,0.985,100,1.248,0.801,0.919
217,0.231,0,0,0,0,1.741,0.579,0.508,35.972,0.957,100,1.139,0.878,0.891
218,0.632,0,0,0,0,3.351,1.207,0.666,176.080,0.707,100,1.813,0.552,0.863
219,0.314,0,0,0,0,2.060,0.766,0.521,168.610,0.929,100,1.470,0.680,0.906
220,0.623,0,0,0,0,2.829,0.925,0.857,176.657,0.978,100,1.079,0.927,0.932
221,0.457,0,0,0,0,2.549,0.975,0.597,133.723,0.884,100,1.632,0.613,0.921
222,0.897,0,0,0,0,3.801,1.232,0.927,96.176,0.780,100,1.329,0.753,0.896
223,0.318,0,0,0,0,2.192,0.879,0.461,151.792,0.832,100,1.909,0.524,0.885
224,0.518,0,0,0,0,2.720,1.073,0.615,162.864,0.880,100,1.743,0.574,0.933
225,5.192,0,0,0,0,10.130,2.975,2.222,141.420,0.636,100,1.339,0.747,0.898
226,0.375,0,0,0,0,2.340,0.894,0.534,113.394,0.860,100,1.675,0.597,0.878
227,0.314,0,0,0,0,2.231,0.848,0.471,109.288,0.792,100,1.801,0.555,0.883
228,0.218,0,0,0,0,1.687,0.562,0.493,60.462,0.962,100,1.141,0.876,0.909
229,0.396,0,0,0,0,2.495,0.969,0.521,104.966,0.800,100,1.861,0.537,0.892
230,0.231,0,0,0,0,1.764,0.689,0.427,84.289,0.932,100,1.613,0.620,0.946
231,0.213,0,0,0,0,1.703,0.601,0.452,65.027,0.925,100,1.330,0.752,0.867
232,0.253,0,0,0,0,1.780,0.600,0.536,77.508,1.000,100,1.119,0.893,0.921
233,0.588,0,0,0,0,2.852,1.090,0.687,177.471,0.908,100,1.587,0.630,0.944
234,0.566,0,0,0,0,3.039,1.171,0.616,85.369,0.771,100,1.901,0.526,0.900
235,0.423,0,0,0,0,2.572,1.057,0.509,86.942,0.803,100,2.078,0.481,0.915
236,0.431,0,0,0,0,2.324,0.807,0.680,99.474,1.000,100,1.186,0.843,0.947
237,0.379,0,0,0,0,2.379,0.947,0.509,171.996,0.842,100,1.860,0.538,0.906
238,0.327,0,0,0,0,2.417,0.787,0.529,84.611,0.703,100,1.487,0.672,0.847
239,0.871,0,0,0,0,4.600,2.027,0.547,13.904,0.517,100,3.703,0.270,0.833
240,0.335,0,0,0,0,2.153,0.818,0.522,115.440,0.909,100,1.567,0.638,0.901
241,0.292,0,0,0,0,2.005,0.724,0.513,105.957,0.912,100,1.409,0.710,0.905
242,0.248,0,0,0,0,1.912,0.765,0.413,86.610,0.853,100,1.851,0.540,0.912
243,0.470,0,0,0,0,2.681,1.057,0.567,163.176,0.822,100,1.864,0.537,0.908
244,0.566,0,0,0,0,3.373,1.309,0.551,91.224,0.625,100,2.377,0.421,0.850
245,0.301,0,0,0,0,2.115,0.817,0.469,125.984,0.845,100,1.743,0.574,0.868
246,0.322,0,0,0,0,2.137,0.805,0.510,16.544,0.887,100,1.581,0.633,0.914
247,0.418,0,0,0,0,2.588,1.025,0.519,105.261,0.785,100,1.973,0.507,0.885
248,0.444,0,0,0,0,2.588,1.000,0.566,95.401,0.834,100,1.768,0.566,0.899
249,0.344,0,0,0,0,2.231,0.855,0.512,82.335,0.869,100,1.670,0.599,0.908
250,0.348,0,0,0,0,2.379,0.971,0.457,58.353,0.774,100,2.124,0.471,0.879
251,0.244,0,0,0,0,1.741,0.591,0.525,117.103,1.000,100,1.126,0.888,0.918
252,0.118,0,0,0,0,1.181,0.426,0.352,12.492,1.000,100,1.210,0.826,0.947
253,0.218,0,0,0,0,1.725,0.672,0.412,89.722,0.919,100,1.631,0.613,0.926
254,0.518,0,0,0,0,2.604,0.855,0.772,77.222,0.961,100,1.107,0.903,0.915
255,0.187,0,0,0,0,1.555,0.510,0.468,162.812,0.974,100,1.090,0.918,0.896
256,0.200,0,0,0,0,1.593,0.572,0.446,59.442,0.992,100,1.281,0.781,0.920
257,0.449,0,0,0,0,2.620,1.060,0.539,47.223,0.821,100,1.967,0.508,0.904
258,0.292,0,0,0,0,2.044,0.820,0.453,9.389,0.878,100,1.808,0.553,0.924
259,0.335,0,0,0,0,2.099,0.798,0.535,79.106,0.957,100,1.490,0.671,0.933
260,0.026,0,0,0,0,0.692,0.304,0.109,119.233,0.686,100,2.778,0.360,0.706
261,0.449,0,0,0,0,2.681,1.050,0.544,176.908,0.784,100,1.931,0.518,0.884
262,0.240,0,0,0,0,1.703,0.618,0.494,55.964,1.000,100,1.251,0.799,0.917
263,0.279,0,0,0,0,2.021,0.652,0.544,102.051,0.857,100,1.199,0.834,0.895
264,0.427,0,0,0,0,2.527,0.930,0.584,124.468,0.840,100,1.591,0.628,0.863
265,0.166,0,0,0,0,1.461,0.477,0.442,101.373,0.974,100,1.081,0.925,0.894
266,0.309,0,0,0,0,2.060,0.712,0.553,37.034,0.916,100,1.287,0.777,0.882
267,0.344,0,0,0,0,2.263,0.920,0.476,139.687,0.845,100,1.933,0.517,0.883
268,0.479,0,0,0,0,2.620,1.017,0.600,140.497,0.877,100,1.694,0.590,0.884
269,0.457,0,0,0,0,2.791,1.177,0.495,35.658,0.738,100,2.378,0.421,0.882
270,0.383,0,0,0,0,2.285,0.802,0.609,133.112,0.922,100,1.318,0.759,0.907
271,0.392,0,0,0,0,2.379,0.871,0.573,24.394,0.871,100,1.519,0.658,0.882
272,0.671,0,0,0,0,3.708,1.633,0.523,145.243,0.613,100,3.120,0.320,0.856
273,0.270,0,0,0,0,1.989,0.695,0.495,4.218,0.858,100,1.406,0.711,0.905
274,0.244,0,0,0,0,1.780,0.663,0.468,50.594,0.967,100,1.415,0.707,0.911
275,0.274,0,0,0,0,1.873,0.688,0.508,41.879,0.983,100,1.353,0.739,0.913
276,0.518,0,0,0,0,2.752,1.022,0.646,141.321,0.860,100,1.584,0.631,0.888
277,0.383,0,0,0,0,2.495,0.973,0.502,82.504,0.774,100,1.939,0.516,0.898
278,0.331,0,0,0,0,2.285,0.937,0.450,117.396,0.796,100,2.083,0.480,0.889
279,0.044,0,0,0,0,0.956,0.401,0.138,73.611,0.599,100,2.899,0.345,0.769
280,0.431,0,0,0,0,2.604,1.070,0.513,9.890,0.799,100,2.085,0.480,0.884
281,0.484,0,0,0,0,2.775,1.101,0.559,72.414,0.789,100,1.971,0.507,0.895
282,0.253,0,0,0,0,1.951,0.750,0.429,82.310,0.834,100,1.748,0.572,0.885
283,0.462,0,0,0,0,2.720,1.101,0.534,73.749,0.784,100,2.061,0.485,0.910
284,0.327,0,0,0,0,2.247,0.882,0.472,118.400,0.813,100,1.869,0.535,0.872
285,0.296,0,0,0,0,2.021,0.747,0.505,52.881,0.911,100,1.481,0.675,0.883
286,0.205,0,0,0,0,1.648,0.556,0.469,47.754,0.947,100,1.184,0.844,0.887
287,0.950,0,0,0,0,3.879,1.463,0.826,151.636,0.793,100,1.771,0.565,0.895
288,0.771,0,0,0,0,3.505,1.346,0.729,67.797,0.788,100,1.845,0.542,0.896
289,0.192,0,0,0,0,1.555,0.545,0.448,77.534,0.996,100,1.216,0.823,0.907
