 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
70,0.714,0,0,0,0,6.834,1.235,0.736,13.432,0.192,100,1.677,0.596,0.641
71,0.492,0,0,0,0,2.643,0.918,0.683,96.900,0.886,100,1.343,0.744,0.900
72,0.144,0,0,0,0,1.368,0.479,0.382,102.045,0.965,100,1.256,0.796,0.892
73,0.196,0,0,0,0,1.741,0.667,0.374,125.102,0.812,100,1.782,0.561,0.849
74,0.488,0,0,0,0,2.604,0.925,0.671,36.374,0.904,100,1.379,0.725,0.911
75,0.401,0,0,0,0,2.340,0.845,0.604,125.534,0.920,100,1.399,0.715,0.898
76,0.579,0,0,0,0,3.093,1.222,0.604,63.760,0.761,100,2.023,0.494,0.896
77,0.305,0,0,0,0,1.967,0.721,0.538,126.709,0.991,100,1.340,0.746,0.933
78,0.401,0,0,0,0,2.285,0.801,0.637,106.086,0.964,100,1.258,0.795,0.920
79,0.261,0,0,0,0,2.083,0.884,0.376,92.004,0.757,100,2.348,0.426,0.889
80,0.357,0,0,0,0,2.379,0.972,0.468,39.928,0.793,100,2.078,0.481,0.896
81,0.418,0,0,0,0,2.588,0.928,0.573,19.899,0.785,100,1.619,0.618,0.889
82,0.457,0,0,0,0,2.565,0.961,0.606,141.276,0.873,100,1.587,0.630,0.897
83,0.113,0,0,0,0,1.143,0.413,0.349,90.000,1.000,100,1.184,0.845,0.929
84,0.227,0,0,0,0,1.703,0.637,0.453,154.461,0.982,100,1.406,0.711,0.889
85,0.161,0,0,0,0,1.384,0.476,0.431,26.075,1.000,100,1.104,0.906,0.892
86,0.906,0,0,0,0,4.136,1.252,0.922,100.363,0.666,100,1.358,0.736,0.861
87,0.540,0,0,0,0,2.791,0.941,0.731,23.513,0.872,100,1.288,0.776,0.902
88,0.192,0,0,0,0,1.780,0.610,0.400,98.306,0.760,100,1.527,0.655,0.815
89,0.344,0,0,0,0,2.340,0.875,0.500,141.908,0.790,100,1.749,0.572,0.868
90,1.006,0,0,0,0,3.879,1.165,1.100,133.408,0.840,100,1.059,0.944,0.913
91,0.331,0,0,0,0,2.301,0.936,0.450,43.394,0.785,100,2.077,0.481,0.905
92,0.030,0,0,0,0,0.956,0.213,0.182,78.401,0.419,100,1.169,0.855,0.667
93,0.292,0,0,0,0,2.021,0.655,0.567,93.856,0.898,100,1.154,0.866,0.893
94,0.161,0,0,0,0,1.407,0.484,0.424,80.732,1.000,100,1.139,0.878,0.937
95,0.340,0,0,0,0,2.269,0.874,0.495,88.815,0.829,100,1.767,0.566,0.886
96,0.048,0,0,0,0,1.049,0.415,0.147,8.414,0.547,100,2.816,0.355,0.710
97,0.488,0,0,0,0,2.961,1.247,0.498,109.906,0.699,100,2.504,0.399,0.889
98,0.383,0,0,0,0,2.511,0.766,0.637,77.295,0.764,100,1.202,0.832,0.871
99,0.444,0,0,0,0,2.955,0.867,0.652,27.107,0.640,100,1.330,0.752,0.773
100,0.200,0,0,0,0,1.687,0.605,0.422,105.592,0.885,100,1.433,0.698,0.876
101,0.240,0,0,0,0,1.835,0.615,0.496,100.113,0.894,100,1.241,0.806,0.866
102,0.270,0,0,0,0,1.873,0.630,0.546,60.296,0.967,100,1.155,0.866,0.899
103,1.372,0,0,0,0,5.932,1.752,0.997,138.813,0.490,100,1.757,0.569,0.798
104,0.327,0,0,0,0,2.543,0.680,0.612,15.293,0.635,100,1.110,0.901,0.833
105,0.305,0,0,0,0,2.176,0.891,0.436,105.254,0.809,100,2.044,0.489,0.915
106,0.449,0,0,0,0,2.900,0.833,0.686,2.237,0.670,100,1.215,0.823,0.862
107,0.335,0,0,0,0,3.048,0.670,0.638,79.426,0.454,100,1.051,0.952,0.755
108,0.710,0,0,0,0,4.455,1.749,0.517,101.370,0.450,100,3.383,0.296,0.845
109,0.501,0,0,0,0,2.752,1.088,0.586,152.392,0.831,100,1.857,0.539,0.888
110,0.135,0,0,0,0,1.516,0.575,0.299,123.105,0.738,100,1.923,0.520,0.805
111,0.209,0,0,0,0,1.609,0.623,0.427,134.999,1.000,100,1.457,0.686,0.906
112,0.109,0,0,0,0,1.384,0.451,0.307,130.200,0.714,100,1.469,0.681,0.820
113,0.166,0,0,0,0,1.423,0.477,0.442,59.725,1.000,100,1.078,0.927,0.905
114,0.257,0,0,0,0,2.581,0.823,0.397,103.496,0.485,100,2.072,0.483,0.724
115,0.205,0,0,0,0,1.648,0.568,0.459,145.108,0.947,100,1.235,0.809,0.887
116,0.292,0,0,0,0,2.060,0.789,0.471,72.299,0.864,100,1.674,0.597,0.887
117,0.788,0,0,0,0,5.504,1.296,0.774,51.112,0.327,100,1.674,0.597,0.544
118,0.431,0,0,0,0,3.071,1.315,0.417,160.955,0.575,100,3.151,0.317,0.832
119,0.497,0,0,0,0,2.884,1.134,0.558,111.078,0.750,100,2.033,0.492,0.884
120,0.366,0,0,0,0,2.527,0.785,0.593,89.827,0.720,100,1.323,0.756,0.844
121,0.061,0,0,0,0,1.352,0.556,0.140,95.404,0.419,100,3.981,0.251,0.683
122,0.357,0,0,0,0,2.472,0.820,0.555,127.555,0.734,100,1.479,0.676,0.854
123,0.309,0,0,0,0,2.169,0.869,0.453,138.947,0.826,100,1.917,0.522,0.861
124,0.139,0,0,0,0,1.329,0.460,0.386,77.004,0.991,100,1.190,0.840,0.889
125,0.240,0,0,0,0,1.796,0.609,0.501,65.974,0.933,100,1.216,0.822,0.866
126,0.327,0,0,0,0,3.312,0.997,0.417,93.084,0.374,100,2.388,0.419,0.728
127,0.305,0,0,0,0,2.395,0.812,0.478,149.522,0.668,100,1.699,0.589,0.859
128,0.183,0,0,0,0,1.703,0.681,0.342,153.667,0.793,100,1.990,0.503,0.824
129,0.022,0,0,0,0,0.560,0.204,0.136,145.901,0.873,100,1.496,0.668,0.714
130,0.318,0,0,0,0,3.273,0.698,0.580,95.990,0.373,100,1.203,0.831,0.702
131,0.327,0,0,0,0,2.301,0.776,0.536,106.979,0.775,100,1.447,0.691,0.833
132,0.318,0,0,0,0,2.153,0.805,0.503,85.133,0.862,100,1.600,0.625,0.890
133,0.841,0,0,0,0,5.427,1.250,0.856,124.032,0.359,100,1.460,0.685,0.750
134,0.392,0,0,0,0,2.768,0.976,0.511,62.820,0.643,100,1.909,0.524,0.833
135,0.148,0,0,0,0,1.703,0.452,0.417,107.843,0.642,100,1.082,0.924,0.782
136,0.144,0,0,0,0,2.263,0.613,0.298,74.140,0.353,100,2.055,0.487,0.641
137,0.375,0,0,0,0,2.916,0.915,0.521,0.220,0.554,100,1.757,0.569,0.811
138,0.597,0,0,0,0,3.071,1.159,0.655,58.598,0.795,100,1.769,0.565,0.887
139,0.292,0,0,0,0,2.301,0.717,0.518,154.930,0.692,100,1.384,0.722,0.843
140,0.166,0,0,0,0,1.719,0.489,0.431,37.163,0.704,100,1.134,0.882,0.792
141,1.276,0,0,0,0,4.461,1.458,1.115,0.820,0.806,100,1.308,0.765,0.914
142,0.553,0,0,0,0,4.976,1.003,0.702,137.154,0.281,100,1.428,0.700,0.696
143,0.161,0,0,0,0,1.407,0.494,0.416,97.795,1.000,100,1.187,0.842,0.937
144,0.235,0,0,0,0,2.224,0.616,0.486,129.252,0.598,100,1.267,0.789,0.777
145,0.035,0,0,0,0,0.956,0.370,0.120,109.330,0.479,100,3.085,0.324,0.640
146,0.109,0,0,0,0,1.252,0.407,0.341,74.188,0.873,100,1.196,0.836,0.794
147,0.200,0,0,0,0,1.983,0.572,0.446,85.896,0.641,100,1.285,0.779,0.829
148,0.152,0,0,0,0,2.279,0.474,0.409,136.952,0.369,100,1.158,0.863,0.648
149,0.131,0,0,0,0,2.037,0.459,0.362,78.350,0.396,100,1.268,0.789,0.674
150,0.231,0,0,0,0,1.983,0.663,0.444,1.356,0.738,100,1.493,0.670,0.848
151,0.135,0,0,0,0,1.423,0.438,0.393,136.708,0.838,100,1.114,0.898,0.849
152,0.723,0,0,0,0,7.355,1.260,0.731,105.681,0.168,100,1.723,0.580,0.551
153,0.152,0,0,0,0,1.719,0.472,0.411,59.900,0.649,100,1.146,0.872,0.833
154,0.179,0,0,0,0,1.593,0.484,0.470,79.826,0.884,100,1.029,0.972,0.863
155,0.205,0,0,0,0,1.609,0.521,0.501,51.497,0.993,100,1.040,0.961,0.895
156,0.161,0,0,0,0,1.516,0.468,0.439,137.953,0.881,100,1.065,0.939,0.881
157,0.353,0,0,0,0,3.756,0.879,0.511,170.435,0.314,100,1.719,0.582,0.681
158,0.166,0,0,0,0,1.648,0.512,0.411,179.448,0.766,100,1.246,0.803,0.874
159,0.161,0,0,0,0,1.625,0.489,0.420,13.734,0.767,100,1.164,0.859,0.796
160,0.253,0,0,0,0,2.005,0.692,0.465,107.526,0.789,100,1.489,0.672,0.859
161,0.240,0,0,0,0,1.835,0.572,0.533,86.680,0.894,100,1.073,0.932,0.887
162,0.183,0,0,0,0,2.169,0.550,0.424,111.573,0.488,100,1.297,0.771,0.694
163,0.083,0,0,0,0,1.384,0.388,0.272,75.231,0.543,100,1.428,0.700,0.731
164,0.409,0,0,0,0,2.636,0.901,0.579,20.765,0.740,100,1.557,0.642,0.839
165,0.405,0,0,0,0,2.752,0.990,0.521,136.267,0.672,100,1.900,0.526,0.842
166,0.405,0,0,0,0,2.324,0.776,0.665,144.943,0.943,100,1.167,0.857,0.907
167,0.192,0,0,0,0,1.516,0.540,0.452,116.607,1.000,100,1.193,0.838,0.907
168,0.614,0,0,0,0,4.564,1.204,0.649,155.139,0.371,100,1.854,0.539,0.764
169,0.152,0,0,0,0,1.477,0.519,0.374,44.760,0.878,100,1.390,0.720,0.833
170,0.414,0,0,0,0,2.401,0.845,0.623,85.282,0.902,100,1.357,0.737,0.945
171,0.179,0,0,0,0,1.609,0.500,0.455,97.930,0.866,100,1.098,0.911,0.845
172,0.549,0,0,0,0,3.833,0.883,0.791,151.022,0.469,100,1.116,0.896,0.743
173,0.174,0,0,0,0,2.340,0.906,0.245,103.212,0.400,100,3.699,0.270,0.708
174,0.466,0,0,0,0,3.444,1.222,0.485,42.177,0.494,100,2.518,0.397,0.820
175,0.096,0,0,0,0,1.571,0.644,0.190,27.796,0.488,100,3.396,0.295,0.721
176,0.148,0,0,0,0,2.247,0.465,0.406,148.744,0.369,100,1.146,0.873,0.660
177,0.227,0,0,0,0,1.741,0.558,0.516,52.544,0.939,100,1.081,0.925,0.874
178,0.179,0,0,0,0,1.461,0.479,0.475,0.000,1.000,100,1.009,0.991,0.932
179,0.418,0,0,0,0,2.620,0.894,0.596,19.974,0.765,100,1.501,0.666,0.881
180,0.366,0,0,0,0,2.527,0.709,0.657,40.422,0.720,100,1.079,0.926,0.840
181,0.083,0,0,0,0,1.143,0.427,0.247,67.852,0.796,100,1.734,0.577,0.864
182,0.248,0,0,0,0,1.873,0.631,0.501,1.658,0.889,100,1.260,0.794,0.884
183,0.362,0,0,0,0,2.247,0.820,0.561,47.510,0.900,100,1.462,0.684,0.897
184,0.253,0,0,0,0,1.835,0.690,0.466,131.836,0.943,100,1.478,0.676,0.899
185,0.335,0,0,0,0,2.472,0.688,0.621,146.389,0.690,100,1.107,0.903,0.828
186,0.771,0,0,0,0,3.879,1.162,0.845,22.814,0.644,100,1.376,0.727,0.883
187,0.605,0,0,0,0,3.647,1.190,0.648,87.295,0.572,100,1.836,0.545,0.825
188,1.154,0,0,0,0,5.208,1.379,1.066,49.826,0.535,100,1.293,0.773,0.849
189,0.200,0,0,0,0,1.664,0.531,0.481,153.406,0.909,100,1.104,0.905,0.860
190,0.222,0,0,0,0,1.835,0.615,0.460,60.831,0.829,100,1.338,0.747,0.864
191,0.370,0,0,0,0,2.269,0.877,0.538,113.287,0.903,100,1.630,0.614,0.929
192,0.222,0,0,0,0,1.780,0.579,0.488,24.683,0.881,100,1.186,0.843,0.857
193,0.292,0,0,0,0,2.044,0.799,0.465,67.326,0.878,100,1.717,0.582,0.918
194,0.227,0,0,0,0,1.796,0.589,0.490,133.436,0.882,100,1.202,0.832,0.881
195,0.636,0,0,0,0,2.961,1.087,0.745,123.417,0.911,100,1.460,0.685,0.933
196,0.296,0,0,0,0,2.005,0.702,0.537,82.634,0.926,100,1.306,0.766,0.907
197,0.370,0,0,0,0,2.456,0.745,0.633,91.055,0.771,100,1.177,0.850,0.890
198,0.248,0,0,0,0,1.967,0.623,0.507,69.276,0.807,100,1.229,0.814,0.851
199,0.335,0,0,0,0,2.363,0.748,0.571,102.841,0.755,100,1.311,0.763,0.842
200,0.213,0,0,0,0,1.873,0.658,0.413,69.718,0.764,100,1.592,0.628,0.838
201,0.658,0,0,0,0,3.389,1.039,0.806,51.801,0.719,100,1.289,0.776,0.848
202,0.205,0,0,0,0,1.648,0.553,0.471,55.947,0.947,100,1.174,0.852,0.887
203,0.022,0,0,0,0,0.692,0.264,0.105,143.677,0.572,100,2.511,0.398,0.625
204,0.218,0,0,0,0,1.851,0.577,0.481,168.934,0.799,100,1.199,0.834,0.847
205,1.150,0,0,0,0,4.159,1.320,1.109,71.255,0.836,100,1.191,0.840,0.895
206,0.139,0,0,0,0,1.329,0.432,0.411,17.080,0.991,100,1.052,0.951,0.889
207,0.166,0,0,0,0,1.757,0.614,0.343,153.770,0.673,100,1.788,0.559,0.800
208,0.261,0,0,0,0,2.076,0.602,0.552,152.994,0.762,100,1.091,0.917,0.839
209,0.693,0,0,0,0,3.817,1.725,0.511,126.980,0.597,100,3.375,0.296,0.888
210,0.048,0,0,0,0,0.863,0.330,0.185,81.870,0.809,100,1.781,0.562,0.846
211,0.209,0,0,0,0,1.687,0.600,0.444,62.103,0.924,100,1.350,0.741,0.897
212,0.205,0,0,0,0,1.593,0.566,0.461,148.956,1.000,100,1.228,0.814,0.931
213,0.296,0,0,0,0,2.137,0.837,0.451,104.409,0.815,100,1.856,0.539,0.872
214,0.457,0,0,0,0,3.155,1.402,0.415,93.846,0.578,100,3.376,0.296,0.875
215,0.501,0,0,0,0,2.659,0.933,0.683,169.987,0.891,100,1.366,0.732,0.916
216,0.292,0,0,0,0,1.967,0.713,0.521,7.096,0.948,100,1.369,0.731,0.905
217,0.196,0,0,0,0,1.555,0.535,0.466,81.183,1.000,100,1.148,0.871,0.918
218,0.196,0,0,0,0,1.555,0.576,0.433,32.858,1.000,100,1.329,0.753,0.928
219,0.035,0,0,0,0,0.692,0.263,0.169,24.407,0.914,100,1.554,0.644,0.800
220,0.375,0,0,0,0,2.153,0.771,0.619,128.907,1.000,100,1.246,0.803,0.930
221,0.662,0,0,0,0,3.171,1.097,0.768,162.217,0.828,100,1.428,0.700,0.916
222,0.209,0,0,0,0,1.687,0.624,0.427,156.339,0.924,100,1.462,0.684,0.897
223,0.196,0,0,0,0,1.555,0.522,0.479,81.818,1.000,100,1.090,0.918,0.909
224,0.762,0,0,0,0,3.763,1.343,0.723,26.997,0.677,100,1.858,0.538,0.862
225,0.261,0,0,0,0,2.115,0.635,0.524,160.721,0.734,100,1.210,0.826,0.816
226,0.375,0,0,0,0,2.527,0.736,0.648,177.063,0.737,100,1.135,0.881,0.843
227,0.279,0,0,0,0,1.873,0.677,0.525,156.012,0.998,100,1.289,0.776,0.921
228,0.157,0,0,0,0,1.516,0.489,0.408,80.853,0.857,100,1.197,0.836,0.828
229,0.309,0,0,0,0,2.697,0.767,0.514,114.212,0.534,100,1.493,0.670,0.821
230,0.562,0,0,0,0,3.093,1.216,0.588,58.646,0.738,100,2.067,0.484,0.912
231,0.375,0,0,0,0,2.395,0.965,0.494,49.136,0.821,100,1.954,0.512,0.869
232,0.170,0,0,0,0,1.500,0.494,0.438,70.342,0.949,100,1.128,0.887,0.897
233,0.148,0,0,0,0,1.423,0.468,0.403,86.423,0.919,100,1.162,0.860,0.861
234,0.488,0,0,0,0,3.048,1.051,0.591,137.498,0.660,100,1.778,0.562,0.842
235,0.431,0,0,0,0,2.620,0.966,0.568,119.931,0.789,100,1.701,0.588,0.853
236,0.122,0,0,0,0,1.477,0.467,0.333,105.822,0.702,100,1.402,0.713,0.737
237,1.054,0,0,0,0,5.520,1.705,0.787,52.402,0.435,100,2.165,0.462,0.820
238,0.209,0,0,0,0,1.632,0.575,0.463,110.769,0.986,100,1.242,0.805,0.932
239,0.109,0,0,0,0,1.671,0.649,0.214,78.602,0.490,100,3.035,0.330,0.769
240,0.270,0,0,0,0,2.192,0.712,0.483,100.780,0.706,100,1.473,0.679,0.838
241,0.161,0,0,0,0,1.439,0.486,0.422,109.027,0.978,100,1.152,0.868,0.851
242,0.401,0,0,0,0,2.713,0.968,0.527,153.872,0.684,100,1.837,0.544,0.868
243,0.266,0,0,0,0,1.912,0.723,0.468,6.650,0.913,100,1.547,0.646,0.904
244,0.545,0,0,0,0,3.801,1.434,0.483,41.468,0.473,100,2.968,0.337,0.706
245,0.222,0,0,0,0,1.873,0.690,0.410,83.549,0.795,100,1.682,0.595,0.850
246,0.353,0,0,0,0,2.620,1.108,0.405,51.552,0.646,100,2.734,0.366,0.806
247,0.370,0,0,0,0,2.581,1.087,0.434,129.569,0.698,100,2.505,0.399,0.829
248,0.409,0,0,0,0,2.417,0.946,0.551,106.519,0.880,100,1.716,0.583,0.908
249,0.423,0,0,0,0,2.401,0.874,0.615,90.814,0.921,100,1.420,0.704,0.937
250,0.370,0,0,0,0,2.395,0.746,0.632,24.174,0.811,100,1.180,0.847,0.867
251,0.209,0,0,0,0,1.725,0.587,0.454,69.260,0.883,100,1.293,0.774,0.923
252,0.479,0,0,0,0,2.643,1.045,0.584,164.381,0.862,100,1.789,0.559,0.917
253,0.244,0,0,0,0,1.857,0.618,0.502,55.003,0.889,100,1.231,0.812,0.896
254,0.244,0,0,0,0,1.819,0.675,0.460,91.230,0.927,100,1.466,0.682,0.918
255,0.213,0,0,0,0,2.076,0.612,0.444,93.971,0.622,100,1.377,0.726,0.797
256,0.414,0,0,0,0,2.379,0.833,0.633,136.517,0.919,100,1.317,0.759,0.900
257,0.261,0,0,0,0,2.099,0.771,0.432,86.108,0.746,100,1.785,0.560,0.857
258,0.466,0,0,0,0,2.929,1.245,0.477,7.130,0.683,100,2.613,0.383,0.884
259,0.309,0,0,0,0,2.395,0.650,0.606,46.478,0.678,100,1.072,0.933,0.821
260,0.096,0,0,0,0,1.368,0.402,0.304,2.299,0.643,100,1.323,0.756,0.815
261,0.331,0,0,0,0,2.356,0.725,0.582,44.551,0.749,100,1.246,0.803,0.854
262,1.429,0,0,0,0,7.146,1.687,1.078,97.726,0.352,100,1.565,0.639,0.711
263,0.044,0,0,0,0,1.345,0.277,0.200,146.147,0.302,100,1.382,0.724,0.513
264,0.318,0,0,0,0,2.269,0.930,0.435,86.227,0.776,100,2.135,0.468,0.890
265,0.187,0,0,0,0,1.703,0.537,0.444,126.689,0.812,100,1.211,0.826,0.827
266,0.322,0,0,0,0,2.192,0.874,0.470,100.377,0.843,100,1.860,0.538,0.881
267,0.231,0,0,0,0,2.076,0.631,0.466,156.758,0.673,100,1.355,0.738,0.828
268,0.283,0,0,0,0,1.873,0.618,0.583,26.690,1.000,100,1.060,0.944,0.915
269,0.135,0,0,0,0,1.719,0.504,0.341,156.021,0.574,100,1.478,0.677,0.729
270,0.161,0,0,0,0,1.423,0.468,0.439,100.188,1.000,100,1.065,0.939,0.892
271,0.540,0,0,0,0,2.775,1.092,0.630,11.956,0.882,100,1.733,0.577,0.925
272,0.388,0,0,0,0,2.659,0.948,0.521,128.991,0.689,100,1.822,0.549,0.813
273,0.279,0,0,0,0,1.873,0.686,0.518,158.268,0.998,100,1.324,0.755,0.921
274,0.200,0,0,0,0,1.703,0.556,0.459,116.878,0.868,100,1.211,0.825,0.860
275,0.414,0,0,0,0,3.264,1.228,0.429,174.664,0.488,100,2.861,0.350,0.802
276,0.144,0,0,0,0,1.368,0.462,0.396,116.730,0.965,100,1.165,0.858,0.892
277,0.362,0,0,0,0,2.604,1.006,0.458,82.742,0.670,100,2.197,0.455,0.856
278,0.396,0,0,0,0,2.401,0.905,0.558,7.537,0.864,100,1.622,0.617,0.910
279,0.174,0,0,0,0,1.461,0.501,0.443,125.910,1.000,100,1.130,0.885,0.909
280,0.248,0,0,0,0,1.780,0.609,0.520,121.739,0.985,100,1.171,0.854,0.919
281,0.209,0,0,0,0,1.648,0.517,0.515,62.735,0.967,100,1.005,0.995,0.897
282,0.248,0,0,0,0,1.967,0.757,0.418,74.697,0.807,100,1.810,0.552,0.857
283,0.227,0,0,0,0,1.928,0.576,0.501,13.361,0.766,100,1.148,0.871,0.832
284,0.348,0,0,0,0,2.137,0.771,0.575,41.956,0.959,100,1.341,0.746,0.936
285,0.684,0,0,0,0,3.357,1.256,0.693,0.318,0.762,100,1.813,0.552,0.900
286,0.240,0,0,0,0,1.967,0.615,0.496,62.576,0.778,100,1.238,0.808,0.833
287,0.152,0,0,0,0,1.477,0.469,0.414,61.076,0.878,100,1.133,0.882,0.824
288,0.170,0,0,0,0,1.609,0.489,0.442,101.193,0.824,100,1.107,0.903,0.867
289,0.161,0,0,0,0,1.555,0.472,0.435,19.559,0.838,100,1.086,0.921,0.871
