 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
90,0.148,0,0,0,0,1.329,0.490,0.385,118.068,1.000,100,1.275,0.784,0.919
91,0.370,0,0,0,0,2.176,0.701,0.673,103.902,0.983,100,1.042,0.960,0.939
92,0.279,0,0,0,0,1.989,0.771,0.460,80.344,0.885,100,1.676,0.597,0.928
93,0.170,0,0,0,0,1.571,0.511,0.423,172.248,0.865,100,1.207,0.829,0.857
94,0.466,0,0,0,0,2.907,1.204,0.493,106.793,0.693,100,2.444,0.409,0.888
95,0.453,0,0,0,0,2.720,1.115,0.517,16.948,0.769,100,2.156,0.464,0.908
96,0.118,0,0,0,0,1.197,0.404,0.370,98.001,1.000,100,1.092,0.916,0.885
97,0.152,0,0,0,0,1.477,0.455,0.427,110.880,0.878,100,1.065,0.939,0.854
98,0.592,0,0,0,0,3.631,1.621,0.465,122.669,0.565,100,3.483,0.287,0.847
99,0.227,0,0,0,0,1.757,0.657,0.439,118.169,0.922,100,1.494,0.669,0.860
100,1.568,0,0,0,0,5.862,2.595,0.769,32.211,0.574,100,3.372,0.297,0.903
101,0.187,0,0,0,0,1.648,0.538,0.443,172.736,0.867,100,1.215,0.823,0.860
102,0.126,0,0,0,0,1.252,0.413,0.390,11.310,1.000,100,1.060,0.943,0.866
103,0.026,0,0,0,0,0.692,0.269,0.124,125.072,0.686,100,2.166,0.462,0.706
104,0.179,0,0,0,0,1.555,0.577,0.394,40.795,0.928,100,1.462,0.684,0.882
105,0.322,0,0,0,0,2.099,0.765,0.536,158.489,0.920,100,1.428,0.700,0.897
106,0.540,0,0,0,0,3.621,1.495,0.460,168.787,0.518,100,3.249,0.308,0.795
107,0.044,0,0,0,0,1.159,0.289,0.192,101.391,0.408,100,1.508,0.663,0.625
108,0.409,0,0,0,0,2.401,0.906,0.575,85.598,0.892,100,1.574,0.635,0.922
109,0.806,0,0,0,0,3.319,1.038,0.989,70.319,0.919,100,1.049,0.953,0.932
110,0.610,0,0,0,0,3.653,1.404,0.553,124.144,0.574,100,2.538,0.394,0.765
111,0.545,0,0,0,0,3.264,1.402,0.495,15.934,0.642,100,2.835,0.353,0.883
112,0.423,0,0,0,0,2.495,1.012,0.532,81.764,0.853,100,1.904,0.525,0.933
113,0.231,0,0,0,0,1.796,0.673,0.437,48.086,0.899,100,1.543,0.648,0.876
114,0.113,0,0,0,0,1.236,0.425,0.339,64.117,0.932,100,1.254,0.797,0.867
115,0.065,0,0,0,0,1.011,0.358,0.232,132.250,0.804,100,1.544,0.648,0.811
116,0.244,0,0,0,0,1.983,0.784,0.396,138.447,0.780,100,1.980,0.505,0.848
117,0.344,0,0,0,0,2.324,0.967,0.453,62.703,0.801,100,2.134,0.469,0.908
118,0.126,0,0,0,0,1.236,0.416,0.387,150.650,1.000,100,1.076,0.929,0.906
119,0.414,0,0,0,0,2.527,1.007,0.523,128.494,0.815,100,1.926,0.519,0.868
120,0.592,0,0,0,0,3.779,1.298,0.581,51.065,0.521,100,2.233,0.448,0.768
121,0.845,0,0,0,0,4.065,1.709,0.630,153.467,0.643,100,2.713,0.369,0.882
122,0.396,0,0,0,0,2.549,1.044,0.484,19.281,0.766,100,2.158,0.463,0.897
123,0.174,0,0,0,0,1.609,0.594,0.373,27.981,0.845,100,1.591,0.629,0.833
124,0.227,0,0,0,0,1.796,0.625,0.462,44.631,0.882,100,1.354,0.739,0.852
125,0.497,0,0,0,0,2.643,0.827,0.765,90.604,0.893,100,1.081,0.925,0.894
126,0.518,0,0,0,0,3.287,1.395,0.473,94.686,0.603,100,2.948,0.339,0.881
127,0.405,0,0,0,0,2.324,0.895,0.576,171.747,0.943,100,1.553,0.644,0.921
128,0.157,0,0,0,0,1.461,0.492,0.406,85.842,0.923,100,1.210,0.826,0.878
129,0.379,0,0,0,0,2.363,0.952,0.507,99.926,0.853,100,1.877,0.533,0.916
130,0.096,0,0,0,0,1.197,0.445,0.274,34.522,0.840,100,1.623,0.616,0.863
131,0.209,0,0,0,0,1.703,0.656,0.406,127.277,0.906,100,1.614,0.620,0.857
132,0.518,0,0,0,0,2.665,0.841,0.785,76.371,0.917,100,1.072,0.933,0.930
133,0.157,0,0,0,0,1.477,0.529,0.377,127.536,0.903,100,1.403,0.713,0.847
134,0.571,0,0,0,0,2.791,0.907,0.801,146.887,0.921,100,1.133,0.883,0.903
135,0.584,0,0,0,0,3.341,1.248,0.596,94.258,0.657,100,2.095,0.477,0.879
136,0.139,0,0,0,0,1.313,0.448,0.397,130.037,1.000,100,1.128,0.886,0.941
137,0.126,0,0,0,0,1.236,0.413,0.389,149.036,1.000,100,1.061,0.943,0.892
138,0.575,0,0,0,0,3.055,1.209,0.605,30.245,0.774,100,1.998,0.501,0.898
139,0.501,0,0,0,0,2.511,0.843,0.757,36.916,0.999,100,1.114,0.898,0.935
140,0.392,0,0,0,0,2.324,0.821,0.608,95.826,0.912,100,1.352,0.740,0.905
141,0.401,0,0,0,0,2.511,1.002,0.509,115.847,0.799,100,1.968,0.508,0.898
142,0.453,0,0,0,0,2.472,0.867,0.665,45.225,0.932,100,1.305,0.767,0.912
143,0.096,0,0,0,0,1.104,0.378,0.323,17.354,0.988,100,1.170,0.854,0.863
144,0.196,0,0,0,0,1.555,0.533,0.468,64.335,1.000,100,1.138,0.879,0.918
145,0.227,0,0,0,0,1.741,0.674,0.428,51.546,0.939,100,1.574,0.635,0.904
146,0.187,0,0,0,0,1.539,0.494,0.482,168.609,0.994,100,1.025,0.975,0.945
147,0.222,0,0,0,0,1.967,0.773,0.366,112.038,0.722,100,2.112,0.473,0.857
148,0.523,0,0,0,0,3.032,1.024,0.650,91.801,0.714,100,1.574,0.635,0.828
149,0.261,0,0,0,0,1.873,0.729,0.457,60.339,0.936,100,1.596,0.626,0.916
150,0.048,0,0,0,0,1.252,0.271,0.225,44.182,0.384,100,1.201,0.832,0.550
151,0.218,0,0,0,0,1.648,0.604,0.459,18.106,1.000,100,1.318,0.759,0.926
152,0.144,0,0,0,0,1.329,0.462,0.396,9.338,1.000,100,1.166,0.857,0.904
153,0.166,0,0,0,0,1.555,0.471,0.447,43.152,0.861,100,1.054,0.949,0.874
154,0.640,0,0,0,0,4.432,1.933,0.422,136.367,0.410,100,4.582,0.218,0.739
155,0.584,0,0,0,0,2.775,1.024,0.726,165.631,0.953,100,1.412,0.708,0.940
156,0.161,0,0,0,0,1.423,0.476,0.431,152.330,1.000,100,1.104,0.906,0.892
157,0.227,0,0,0,0,2.263,0.673,0.429,111.290,0.556,100,1.570,0.637,0.806
158,0.157,0,0,0,0,1.384,0.458,0.436,108.435,1.000,100,1.050,0.953,0.889
159,0.296,0,0,0,0,2.176,0.869,0.434,88.634,0.786,100,2.002,0.500,0.895
160,0.423,0,0,0,0,2.861,1.315,0.409,47.275,0.648,100,3.213,0.311,0.843
161,0.540,0,0,0,0,3.016,1.243,0.553,19.677,0.746,100,2.245,0.445,0.886
162,0.348,0,0,0,0,2.324,0.741,0.599,5.259,0.811,100,1.238,0.808,0.899
163,0.945,0,0,0,0,4.735,2.105,0.572,55.054,0.530,100,3.682,0.272,0.838
164,0.558,0,0,0,0,3.389,1.450,0.490,40.481,0.610,100,2.961,0.338,0.842
165,0.244,0,0,0,0,1.873,0.777,0.400,45.000,0.873,100,1.942,0.515,0.926
166,0.645,0,0,0,0,3.380,1.447,0.567,95.779,0.709,100,2.552,0.392,0.916
167,0.222,0,0,0,0,1.741,0.670,0.422,131.056,0.921,100,1.587,0.630,0.879
168,0.183,0,0,0,0,1.500,0.542,0.430,90.000,1.000,100,1.259,0.794,0.933
169,0.466,0,0,0,0,3.351,1.308,0.454,122.821,0.522,100,2.884,0.347,0.817
170,0.152,0,0,0,0,1.423,0.449,0.432,148.379,0.947,100,1.038,0.963,0.854
171,0.344,0,0,0,0,2.324,0.947,0.463,171.684,0.801,100,2.046,0.489,0.878
172,0.592,0,0,0,0,2.977,0.983,0.768,30.047,0.840,100,1.280,0.781,0.889
173,0.605,0,0,0,0,3.660,1.513,0.510,105.258,0.568,100,2.970,0.337,0.810
174,0.318,0,0,0,0,2.176,0.895,0.452,180.000,0.844,100,1.979,0.505,0.912
175,0.466,0,0,0,0,2.495,0.883,0.672,35.356,0.941,100,1.315,0.761,0.934
176,0.139,0,0,0,0,1.345,0.446,0.398,147.426,0.968,100,1.122,0.891,0.831
177,0.967,0,0,0,0,4.461,1.637,0.752,71.948,0.611,100,2.175,0.460,0.852
178,0.174,0,0,0,0,1.516,0.608,0.365,144.524,0.953,100,1.666,0.600,0.899
179,0.183,0,0,0,0,1.516,0.526,0.443,166.614,1.000,100,1.190,0.841,0.884
180,0.697,0,0,0,0,3.917,1.240,0.716,175.543,0.571,100,1.733,0.577,0.788
181,0.227,0,0,0,0,1.841,0.791,0.365,91.491,0.839,100,2.167,0.461,0.972
182,0.179,0,0,0,0,1.477,0.495,0.459,74.975,1.000,100,1.078,0.928,0.882
183,0.157,0,0,0,0,1.384,0.458,0.436,71.565,1.000,100,1.050,0.953,0.889
184,0.174,0,0,0,0,1.500,0.561,0.395,14.141,0.973,100,1.420,0.704,0.920
185,0.575,0,0,0,0,3.949,1.379,0.531,122.455,0.463,100,2.596,0.385,0.765
186,0.462,0,0,0,0,2.511,0.818,0.719,34.158,0.920,100,1.137,0.880,0.918
187,0.240,0,0,0,0,1.796,0.641,0.476,115.101,0.933,100,1.349,0.741,0.887
188,0.571,0,0,0,0,2.868,1.063,0.684,27.323,0.872,100,1.554,0.643,0.919
189,0.322,0,0,0,0,2.169,0.879,0.467,135.588,0.861,100,1.884,0.531,0.876
190,0.240,0,0,0,0,1.873,0.734,0.415,123.230,0.858,100,1.768,0.566,0.902
191,0.335,0,0,0,0,2.379,0.944,0.453,12.111,0.745,100,2.085,0.480,0.875
192,0.161,0,0,0,0,2.807,0.589,0.348,61.751,0.257,100,1.690,0.592,0.510
193,2.174,0,0,0,0,5.401,1.798,1.539,14.516,0.936,100,1.168,0.856,0.961
194,0.022,0,0,0,0,0.879,0.193,0.144,9.217,0.354,100,1.343,0.745,0.526
195,0.065,0,0,0,0,1.065,0.399,0.209,54.217,0.723,100,1.909,0.524,0.714
196,0.427,0,0,0,0,2.720,1.098,0.495,100.420,0.725,100,2.217,0.451,0.903
197,0.022,0,0,0,0,0.692,0.245,0.113,96.047,0.572,100,2.165,0.462,0.667
198,0.305,0,0,0,0,2.099,0.772,0.503,1.635,0.870,100,1.536,0.651,0.886
199,0.640,0,0,0,0,3.357,1.399,0.583,109.538,0.714,100,2.400,0.417,0.891
200,0.427,0,0,0,0,2.363,0.826,0.658,46.147,0.961,100,1.254,0.797,0.938
201,0.322,0,0,0,0,2.176,0.869,0.472,107.615,0.855,100,1.840,0.543,0.914
202,0.340,0,0,0,0,2.324,0.920,0.470,69.051,0.790,100,1.957,0.511,0.881
203,0.928,0,0,0,0,3.615,1.336,0.884,55.837,0.892,100,1.511,0.662,0.922
204,0.309,0,0,0,0,2.192,0.833,0.473,24.033,0.809,100,1.762,0.568,0.882
205,1.072,0,0,0,0,6.779,3.213,0.425,32.355,0.293,100,7.566,0.132,0.755
206,0.392,0,0,0,0,2.511,0.942,0.530,175.679,0.782,100,1.777,0.563,0.865
207,0.157,0,0,0,0,1.384,0.516,0.387,36.670,1.000,100,1.332,0.751,0.889
208,0.218,0,0,0,0,1.648,0.557,0.497,149.481,1.000,100,1.121,0.892,0.909
209,0.309,0,0,0,0,2.231,0.911,0.432,76.267,0.781,100,2.105,0.475,0.871
210,0.462,0,0,0,0,2.961,1.267,0.464,115.362,0.662,100,2.731,0.366,0.883
211,0.074,0,0,0,0,1.236,0.493,0.191,7.825,0.609,100,2.582,0.387,0.723
212,0.383,0,0,0,0,2.572,1.068,0.457,9.711,0.728,100,2.338,0.428,0.912
213,0.470,0,0,0,0,2.984,1.172,0.511,85.867,0.664,100,2.294,0.436,0.854
214,0.161,0,0,0,0,1.851,0.630,0.326,139.244,0.591,100,1.936,0.517,0.779
215,0.497,0,0,0,0,2.984,1.282,0.493,76.705,0.701,100,2.598,0.385,0.891
216,0.166,0,0,0,0,1.609,0.591,0.357,124.493,0.803,100,1.655,0.604,0.844
217,0.048,0,0,0,0,1.065,0.418,0.146,26.974,0.530,100,2.860,0.350,0.710
218,0.170,0,0,0,0,1.461,0.538,0.402,164.629,1.000,100,1.337,0.748,0.929
219,0.200,0,0,0,0,1.593,0.561,0.455,16.120,0.992,100,1.233,0.811,0.911
220,0.919,0,0,0,0,3.731,1.452,0.806,62.203,0.830,100,1.801,0.555,0.923
221,0.157,0,0,0,0,1.407,0.480,0.416,89.268,0.996,100,1.154,0.866,0.923
222,0.157,0,0,0,0,1.384,0.458,0.436,108.435,1.000,100,1.050,0.953,0.889
223,0.322,0,0,0,0,2.044,0.743,0.553,98.297,0.969,100,1.344,0.744,0.931
224,0.152,0,0,0,0,1.345,0.441,0.440,26.565,1.000,100,1.003,0.997,0.875
225,0.196,0,0,0,0,1.555,0.593,0.421,91.360,1.000,100,1.411,0.709,0.928
226,0.584,0,0,0,0,2.961,1.098,0.677,21.299,0.836,100,1.623,0.616,0.905
227,0.335,0,0,0,0,2.433,0.908,0.470,67.215,0.712,100,1.930,0.518,0.846
228,0.462,0,0,0,0,2.588,0.819,0.718,45.912,0.866,100,1.142,0.876,0.910
229,0.122,0,0,0,0,1.197,0.398,0.391,90.000,1.000,100,1.018,0.982,0.903
230,0.322,0,0,0,0,2.527,0.705,0.582,69.655,0.634,100,1.211,0.826,0.827
231,0.666,0,0,0,0,4.384,1.946,0.436,28.993,0.436,100,4.461,0.224,0.783
232,0.161,0,0,0,0,1.461,0.537,0.382,52.503,0.948,100,1.406,0.711,0.902
233,0.274,0,0,0,0,2.115,0.648,0.539,40.366,0.771,100,1.202,0.832,0.829
234,0.518,0,0,0,0,3.125,1.296,0.509,55.224,0.667,100,2.546,0.393,0.818
235,0.205,0,0,0,0,1.796,0.586,0.445,91.710,0.798,100,1.319,0.758,0.847
236,0.549,0,0,0,0,2.852,1.077,0.649,100.393,0.848,100,1.658,0.603,0.923
237,0.353,0,0,0,0,2.263,0.692,0.649,135.184,0.866,100,1.067,0.937,0.857
238,0.296,0,0,0,0,1.951,0.627,0.602,120.681,0.978,100,1.041,0.960,0.932
239,0.166,0,0,0,0,1.461,0.470,0.448,74.110,0.974,100,1.049,0.953,0.894
240,1.437,0,0,0,0,6.715,2.842,0.644,69.637,0.401,100,4.412,0.227,0.732
241,0.536,0,0,0,0,2.697,0.967,0.705,130.169,0.925,100,1.372,0.729,0.921
242,0.135,0,0,0,0,1.439,0.451,0.381,128.743,0.820,100,1.183,0.845,0.816
243,0.383,0,0,0,0,2.324,0.916,0.533,176.755,0.892,100,1.718,0.582,0.917
244,0.279,0,0,0,0,1.928,0.607,0.585,141.298,0.942,100,1.038,0.963,0.889
245,0.409,0,0,0,0,2.527,1.085,0.481,137.052,0.806,100,2.256,0.443,0.904
246,0.192,0,0,0,0,1.593,0.548,0.445,27.061,0.949,100,1.232,0.812,0.898
247,0.166,0,0,0,0,1.423,0.489,0.431,54.057,1.000,100,1.135,0.881,0.905
248,0.261,0,0,0,0,1.912,0.705,0.472,151.233,0.898,100,1.492,0.670,0.902
249,0.205,0,0,0,0,1.664,0.532,0.490,67.618,0.929,100,1.084,0.923,0.847
250,0.688,0,0,0,0,4.639,2.051,0.427,1.221,0.402,100,4.799,0.208,0.829
251,0.222,0,0,0,0,1.687,0.595,0.475,141.542,0.981,100,1.251,0.799,0.919
252,0.022,0,0,0,0,0.676,0.372,0.074,0.000,0.599,100,5.000,0.200,1.000
253,0.231,0,0,0,0,1.703,0.630,0.467,151.756,1.000,100,1.350,0.741,0.898
254,0.179,0,0,0,0,1.516,0.516,0.440,168.768,0.976,100,1.173,0.853,0.872
255,0.139,0,0,0,0,1.329,0.447,0.397,0.972,0.991,100,1.128,0.887,0.889
256,0.192,0,0,0,0,1.609,0.535,0.456,79.496,0.930,100,1.174,0.852,0.889
257,0.279,0,0,0,0,1.967,0.736,0.483,18.665,0.906,100,1.524,0.656,0.895
258,0.497,0,0,0,0,3.148,1.377,0.459,119.116,0.630,100,3.000,0.333,0.841
259,0.131,0,0,0,0,1.329,0.459,0.362,39.749,0.929,100,1.267,0.789,0.857
260,0.152,0,0,0,0,1.423,0.452,0.429,44.061,0.947,100,1.053,0.949,0.864
261,0.514,0,0,0,0,3.248,1.414,0.463,11.835,0.612,100,3.056,0.327,0.897
262,0.057,0,0,0,0,0.879,0.391,0.184,33.961,0.922,100,2.125,0.471,0.839
263,0.261,0,0,0,0,1.873,0.693,0.480,157.590,0.936,100,1.442,0.693,0.909
264,0.431,0,0,0,0,2.907,1.155,0.475,83.406,0.641,100,2.431,0.411,0.868
265,0.148,0,0,0,0,1.368,0.449,0.420,124.501,0.994,100,1.068,0.937,0.895
266,0.244,0,0,0,0,1.741,0.645,0.481,50.924,1.000,100,1.341,0.746,0.918
267,0.144,0,0,0,0,1.368,0.462,0.396,26.730,0.965,100,1.165,0.858,0.892
268,0.431,0,0,0,0,2.681,1.084,0.507,171.673,0.754,100,2.140,0.467,0.912
269,0.479,0,0,0,0,2.791,1.034,0.590,149.306,0.773,100,1.751,0.571,0.876
270,0.187,0,0,0,0,1.555,0.544,0.439,75.375,0.974,100,1.239,0.807,0.896
271,0.148,0,0,0,0,1.368,0.464,0.406,177.995,0.994,100,1.143,0.875,0.907
272,0.266,0,0,0,0,1.967,0.700,0.483,67.567,0.863,100,1.448,0.690,0.897
273,1.359,0,0,0,0,4.275,1.406,1.231,96.201,0.935,100,1.142,0.876,0.944
274,0.152,0,0,0,0,1.368,0.468,0.415,166.356,1.000,100,1.129,0.885,0.921
275,0.431,0,0,0,0,2.472,0.982,0.559,149.728,0.887,100,1.757,0.569,0.912
276,0.144,0,0,0,0,1.384,0.442,0.414,45.289,0.943,100,1.069,0.936,0.846
277,0.462,0,0,0,0,2.713,1.092,0.538,43.624,0.788,100,2.029,0.493,0.898
278,0.287,0,0,0,0,2.060,0.808,0.453,25.090,0.851,100,1.782,0.561,0.892
279,0.105,0,0,0,0,1.143,0.393,0.338,92.650,1.000,100,1.163,0.860,0.889
280,0.152,0,0,0,0,1.368,0.471,0.412,165.443,1.000,100,1.144,0.874,0.933
281,0.131,0,0,0,0,1.236,0.431,0.386,135.000,1.000,100,1.116,0.896,0.923
282,0.266,0,0,0,0,1.989,0.747,0.453,94.755,0.844,100,1.649,0.606,0.904
283,0.566,0,0,0,0,3.257,0.932,0.774,61.637,0.671,100,1.204,0.830,0.847
284,0.632,0,0,0,0,3.972,1.548,0.520,0.291,0.503,100,2.978,0.336,0.749
285,0.405,0,0,0,0,2.285,0.796,0.648,175.588,0.975,100,1.230,0.813,0.921
286,0.074,0,0,0,0,1.027,0.375,0.251,153.628,0.883,100,1.494,0.669,0.773
287,0.531,0,0,0,0,2.791,1.098,0.616,121.679,0.857,100,1.783,0.561,0.910
288,0.139,0,0,0,0,1.345,0.454,0.391,45.001,0.968,100,1.160,0.862,0.853
289,0.222,0,0,0,0,1.780,0.670,0.422,108.598,0.881,100,1.586,0.631,0.887
