 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
379,0.331,0,0,0,0,2.153,0.740,0.570,42.334,0.897,100,1.299,0.770,0.894
380,0.331,0,0,0,0,2.247,0.782,0.539,91.799,0.824,100,1.450,0.690,0.864
381,0.375,0,0,0,0,2.340,0.773,0.617,124.152,0.860,100,1.252,0.799,0.864
382,0.135,0,0,0,0,1.252,0.438,0.393,72.977,1.000,100,1.116,0.896,0.886
383,0.253,0,0,0,0,1.835,0.643,0.500,11.668,0.943,100,1.284,0.779,0.879
384,0.131,0,0,0,0,1.423,0.426,0.390,50.159,0.811,100,1.093,0.915,0.789
385,0.135,0,0,0,0,1.477,0.469,0.367,41.941,0.777,100,1.278,0.782,0.805
386,0.192,0,0,0,0,1.648,0.634,0.385,158.783,0.887,100,1.646,0.608,0.871
387,0.414,0,0,0,0,2.527,1.021,0.516,144.956,0.815,100,1.980,0.505,0.880
388,0.205,0,0,0,0,1.609,0.610,0.428,38.283,0.993,100,1.426,0.701,0.895
389,0.218,0,0,0,0,1.687,0.643,0.432,23.295,0.962,100,1.489,0.672,0.917
390,0.388,0,0,0,0,2.829,0.951,0.519,121.060,0.609,100,1.834,0.545,0.824
391,0.780,0,0,0,0,3.264,1.083,0.917,26.216,0.920,100,1.182,0.846,0.935
392,0.139,0,0,0,0,1.275,0.421,0.421,0.000,1.000,100,1.000,1.000,0.941
393,0.270,0,0,0,0,2.137,0.891,0.386,108.713,0.743,100,2.308,0.433,0.886
394,0.266,0,0,0,0,2.037,0.818,0.414,131.464,0.804,100,1.978,0.506,0.830
395,0.174,0,0,0,0,1.796,0.535,0.414,27.949,0.679,100,1.292,0.774,0.748
396,0.179,0,0,0,0,1.516,0.524,0.434,90.745,0.976,100,1.210,0.827,0.891
397,0.166,0,0,0,0,1.423,0.489,0.431,54.057,1.000,100,1.135,0.881,0.905
398,0.192,0,0,0,0,1.593,0.533,0.458,67.471,0.949,100,1.162,0.860,0.898
399,0.353,0,0,0,0,2.356,0.866,0.519,143.516,0.799,100,1.670,0.599,0.835
400,0.392,0,0,0,0,2.588,1.050,0.475,109.635,0.736,100,2.209,0.453,0.878
401,0.989,0,0,0,0,4.081,1.238,1.017,53.481,0.746,100,1.218,0.821,0.894
402,0.518,0,0,0,0,3.039,0.940,0.702,104.954,0.705,100,1.339,0.747,0.826
403,0.183,0,0,0,0,1.555,0.552,0.422,129.306,0.951,100,1.309,0.764,0.903
404,0.248,0,0,0,0,1.944,0.665,0.476,132.451,0.826,100,1.397,0.716,0.851
405,0.157,0,0,0,0,1.423,0.516,0.387,143.330,0.974,100,1.332,0.751,0.889
406,0.549,0,0,0,0,3.740,1.047,0.668,174.509,0.493,100,1.568,0.638,0.733
407,0.266,0,0,0,0,2.153,0.739,0.458,87.817,0.720,100,1.616,0.619,0.836
408,0.353,0,0,0,0,2.099,0.730,0.615,6.966,1.000,100,1.186,0.843,0.931
409,0.183,0,0,0,0,1.555,0.579,0.402,100.566,0.951,100,1.439,0.695,0.903
410,0.449,0,0,0,0,2.511,0.908,0.629,171.013,0.894,100,1.444,0.692,0.907
411,0.436,0,0,0,0,3.180,0.900,0.616,56.600,0.541,100,1.461,0.685,0.775
412,0.431,0,0,0,0,2.379,0.776,0.708,76.281,0.958,100,1.096,0.913,0.917
413,0.166,0,0,0,0,1.516,0.493,0.428,141.412,0.905,100,1.152,0.868,0.854
414,0.179,0,0,0,0,1.539,0.560,0.406,86.055,0.948,100,1.377,0.726,0.921
415,0.418,0,0,0,0,3.180,1.053,0.505,3.779,0.520,100,2.084,0.480,0.738
416,0.444,0,0,0,0,2.659,0.844,0.670,27.166,0.790,100,1.259,0.794,0.879
417,0.462,0,0,0,0,2.813,1.100,0.535,24.826,0.733,100,2.056,0.486,0.848
418,0.170,0,0,0,0,1.593,0.537,0.403,104.394,0.841,100,1.333,0.750,0.876
419,0.052,0,0,0,0,1.384,0.320,0.208,69.183,0.343,100,1.543,0.648,0.600
420,0.405,0,0,0,0,2.324,0.843,0.612,147.869,0.943,100,1.377,0.726,0.935
421,0.322,0,0,0,0,2.231,0.867,0.473,74.111,0.814,100,1.832,0.546,0.886
422,0.166,0,0,0,0,1.516,0.521,0.405,62.384,0.905,100,1.286,0.778,0.854
423,0.213,0,0,0,0,1.632,0.554,0.491,80.198,1.000,100,1.127,0.887,0.942
424,0.584,0,0,0,0,3.241,1.268,0.586,70.965,0.698,100,2.163,0.462,0.879
425,0.109,0,0,0,0,1.159,0.377,0.367,47.450,1.000,100,1.027,0.973,0.847
426,0.327,0,0,0,0,2.192,0.890,0.467,118.509,0.854,100,1.906,0.525,0.909
427,0.375,0,0,0,0,2.527,0.812,0.587,104.108,0.737,100,1.384,0.723,0.851
428,0.187,0,0,0,0,1.796,0.513,0.465,151.170,0.730,100,1.104,0.906,0.860
429,0.305,0,0,0,0,2.021,0.733,0.530,137.859,0.938,100,1.385,0.722,0.897
430,0.370,0,0,0,0,2.713,0.852,0.553,119.555,0.632,100,1.539,0.650,0.837
431,0.257,0,0,0,0,1.873,0.704,0.465,25.595,0.920,100,1.515,0.660,0.901
432,0.170,0,0,0,0,1.741,0.493,0.439,124.988,0.704,100,1.125,0.889,0.839
433,0.139,0,0,0,0,1.423,0.451,0.394,148.179,0.865,100,1.145,0.874,0.877
434,0.192,0,0,0,0,1.555,0.545,0.448,77.534,0.996,100,1.216,0.823,0.907
435,0.727,0,0,0,0,3.435,1.370,0.676,75.352,0.775,100,2.028,0.493,0.923
436,0.183,0,0,0,0,1.516,0.503,0.463,52.369,1.000,100,1.085,0.922,0.894
437,0.240,0,0,0,0,2.185,0.653,0.467,126.820,0.630,100,1.397,0.716,0.791
438,0.113,0,0,0,0,1.143,0.413,0.349,90.000,1.000,100,1.184,0.845,0.929
439,0.348,0,0,0,0,2.433,0.774,0.573,4.362,0.740,100,1.351,0.740,0.851
440,0.070,0,0,0,0,1.065,0.415,0.214,56.877,0.772,100,1.943,0.515,0.762
441,0.431,0,0,0,0,2.401,0.915,0.600,170.459,0.940,100,1.523,0.656,0.938
442,0.427,0,0,0,0,2.495,1.006,0.540,2.380,0.862,100,1.862,0.537,0.929
443,0.736,0,0,0,0,4.191,1.114,0.842,31.645,0.527,100,1.323,0.756,0.811
444,0.719,0,0,0,0,3.132,1.132,0.809,114.169,0.921,100,1.399,0.715,0.932
445,1.437,0,0,0,0,5.240,1.591,1.150,169.446,0.658,100,1.383,0.723,0.884
446,0.139,0,0,0,0,1.384,0.484,0.367,78.091,0.914,100,1.318,0.759,0.831
447,0.183,0,0,0,0,1.664,0.549,0.425,92.525,0.830,100,1.292,0.774,0.840
448,0.222,0,0,0,0,1.780,0.605,0.468,115.653,0.881,100,1.294,0.773,0.887
449,0.196,0,0,0,0,1.873,0.506,0.493,76.844,0.702,100,1.027,0.974,0.833
450,0.231,0,0,0,0,1.780,0.583,0.504,57.651,0.916,100,1.156,0.865,0.876
451,0.105,0,0,0,0,1.104,0.378,0.352,90.000,1.000,100,1.076,0.929,0.889
452,0.732,0,0,0,0,4.751,1.134,0.822,75.903,0.407,100,1.379,0.725,0.748
453,0.253,0,0,0,0,2.137,0.774,0.415,94.291,0.695,100,1.864,0.536,0.847
454,0.148,0,0,0,0,1.384,0.453,0.416,103.029,0.972,100,1.089,0.918,0.872
455,1.342,0,0,0,0,8.588,2.723,0.627,124.772,0.229,100,4.339,0.230,0.502
456,0.218,0,0,0,0,1.671,0.569,0.487,90.000,0.981,100,1.168,0.856,0.943
457,0.558,0,0,0,0,2.884,0.965,0.735,104.650,0.842,100,1.313,0.762,0.889
458,0.292,0,0,0,0,2.356,0.871,0.427,136.975,0.661,100,2.040,0.490,0.798
459,0.871,0,0,0,0,3.599,1.239,0.895,15.217,0.845,100,1.385,0.722,0.924
460,0.558,0,0,0,0,2.923,1.026,0.692,174.874,0.820,100,1.482,0.675,0.901
461,0.235,0,0,0,0,1.780,0.636,0.471,91.530,0.933,100,1.352,0.739,0.893
462,0.335,0,0,0,0,2.099,0.746,0.572,161.179,0.957,100,1.303,0.767,0.917
463,0.318,0,0,0,0,2.005,0.684,0.591,154.575,0.994,100,1.157,0.864,0.930
464,0.562,0,0,0,0,3.055,1.237,0.578,63.778,0.757,100,2.140,0.467,0.905
465,0.353,0,0,0,0,2.192,0.713,0.630,96.598,0.923,100,1.132,0.883,0.895
466,0.296,0,0,0,0,1.928,0.660,0.572,99.174,1.000,100,1.155,0.866,0.907
467,0.301,0,0,0,0,2.021,0.793,0.482,148.869,0.924,100,1.645,0.608,0.896
468,0.218,0,0,0,0,1.835,0.531,0.522,2.727,0.813,100,1.019,0.982,0.877
469,0.200,0,0,0,0,1.555,0.542,0.470,72.738,1.000,100,1.153,0.867,0.929
470,0.035,0,0,0,0,0.956,0.374,0.119,63.999,0.479,100,3.157,0.317,0.667
471,0.340,0,0,0,0,2.923,0.831,0.521,84.315,0.500,100,1.595,0.627,0.788
472,0.680,0,0,0,0,3.467,1.453,0.595,114.072,0.711,100,2.441,0.410,0.897
473,0.475,0,0,0,0,2.736,1.121,0.539,159.745,0.797,100,2.079,0.481,0.890
474,0.492,0,0,0,0,2.913,1.263,0.496,88.684,0.729,100,2.546,0.393,0.954
475,0.235,0,0,0,0,1.967,0.628,0.477,126.686,0.764,100,1.318,0.759,0.857
476,0.388,0,0,0,0,2.495,1.032,0.478,69.867,0.783,100,2.158,0.463,0.894
477,1.298,0,0,0,0,4.236,1.453,1.138,11.140,0.909,100,1.277,0.783,0.934
478,0.688,0,0,0,0,3.357,1.347,0.650,10.333,0.767,100,2.071,0.483,0.900
479,0.370,0,0,0,0,2.636,0.787,0.599,46.064,0.670,100,1.313,0.762,0.825
480,0.022,0,0,0,0,0.933,0.186,0.149,135.000,0.314,100,1.242,0.805,0.455
481,0.457,0,0,0,0,2.643,0.864,0.674,86.260,0.823,100,1.282,0.780,0.864
482,0.083,0,0,0,0,1.329,0.391,0.269,38.280,0.589,100,1.454,0.688,0.691
483,0.379,0,0,0,0,2.231,0.769,0.628,115.318,0.957,100,1.224,0.817,0.921
484,0.396,0,0,0,0,2.395,0.818,0.617,24.184,0.869,100,1.325,0.755,0.883
485,0.096,0,0,0,0,1.291,0.509,0.240,143.681,0.723,100,2.124,0.471,0.786
486,0.314,0,0,0,0,2.099,0.805,0.496,149.752,0.895,100,1.623,0.616,0.906
487,0.205,0,0,0,0,1.593,0.575,0.453,25.895,1.000,100,1.268,0.788,0.931
488,0.152,0,0,0,0,1.368,0.468,0.415,103.644,1.000,100,1.129,0.885,0.921
489,0.035,0,0,0,0,0.917,0.282,0.158,37.982,0.520,100,1.788,0.559,0.640
490,0.335,0,0,0,0,2.417,0.810,0.528,143.728,0.721,100,1.535,0.652,0.846
491,0.227,0,0,0,0,1.819,0.711,0.406,5.546,0.861,100,1.751,0.571,0.904
492,0.314,0,0,0,0,2.192,0.744,0.536,106.533,0.820,100,1.388,0.721,0.883
493,0.597,0,0,0,0,3.225,1.286,0.591,12.920,0.721,100,2.177,0.459,0.867
494,0.292,0,0,0,0,1.967,0.705,0.527,116.964,0.948,100,1.339,0.747,0.899
495,0.501,0,0,0,0,2.736,1.000,0.638,110.729,0.841,100,1.569,0.637,0.891
496,0.235,0,0,0,0,1.796,0.598,0.501,105.556,0.916,100,1.195,0.837,0.857
497,0.292,0,0,0,0,2.076,0.795,0.467,154.167,0.851,100,1.701,0.588,0.870
498,0.357,0,0,0,0,2.433,0.793,0.574,88.071,0.758,100,1.382,0.723,0.872
499,0.418,0,0,0,0,3.895,0.971,0.548,11.299,0.346,100,1.771,0.565,0.681
500,0.022,0,0,0,0,0.747,0.213,0.130,116.565,0.491,100,1.629,0.614,0.556
501,0.558,0,0,0,0,3.685,1.059,0.671,13.417,0.516,100,1.578,0.634,0.813
502,0.213,0,0,0,0,1.648,0.598,0.455,147.037,0.988,100,1.315,0.760,0.899
503,0.597,0,0,0,0,2.929,1.107,0.686,87.659,0.874,100,1.613,0.620,0.948
504,0.849,0,0,0,0,4.507,2.000,0.541,101.954,0.526,100,3.699,0.270,0.855
505,0.161,0,0,0,0,1.423,0.512,0.401,178.541,1.000,100,1.277,0.783,0.892
506,0.327,0,0,0,0,2.153,0.751,0.554,88.419,0.885,100,1.357,0.737,0.872
507,0.741,0,0,0,0,3.553,1.081,0.873,33.880,0.737,100,1.238,0.808,0.881
508,0.845,0,0,0,0,3.412,1.090,0.987,138.579,0.912,100,1.103,0.906,0.922
509,0.196,0,0,0,0,1.703,0.590,0.423,164.864,0.850,100,1.396,0.716,0.849
510,0.078,0,0,0,0,1.484,0.492,0.203,97.688,0.447,100,2.425,0.412,0.837
511,1.289,0,0,0,0,6.290,1.930,0.851,27.700,0.410,100,2.269,0.441,0.759
512,0.057,0,0,0,0,1.275,0.564,0.128,113.790,0.438,100,4.404,0.227,0.703
513,0.218,0,0,0,0,2.301,0.562,0.494,51.979,0.517,100,1.138,0.878,0.800
514,0.179,0,0,0,0,1.571,0.536,0.424,59.632,0.910,100,1.263,0.792,0.845
515,0.523,0,0,0,0,2.977,1.109,0.600,72.554,0.741,100,1.849,0.541,0.866
516,0.144,0,0,0,0,1.851,0.473,0.387,132.317,0.527,100,1.224,0.817,0.750
517,0.187,0,0,0,0,1.555,0.524,0.455,66.049,0.974,100,1.153,0.867,0.896
518,0.222,0,0,0,0,1.757,0.610,0.464,176.468,0.904,100,1.317,0.760,0.843
519,0.605,0,0,0,0,2.961,1.161,0.664,17.009,0.868,100,1.750,0.572,0.924
520,0.148,0,0,0,0,1.345,0.448,0.421,160.873,1.000,100,1.064,0.940,0.861
521,0.993,0,0,0,0,3.792,1.432,0.883,5.059,0.868,100,1.621,0.617,0.950
522,0.261,0,0,0,0,1.912,0.643,0.518,93.020,0.898,100,1.241,0.806,0.889
523,0.135,0,0,0,0,1.275,0.426,0.403,59.036,1.000,100,1.058,0.945,0.925
524,0.841,0,0,0,0,4.175,1.451,0.738,94.276,0.606,100,1.968,0.508,0.852
525,0.152,0,0,0,0,1.423,0.457,0.425,84.235,0.947,100,1.075,0.930,0.864
526,0.209,0,0,0,0,1.648,0.559,0.476,170.388,0.967,100,1.175,0.851,0.906
527,0.144,0,0,0,0,1.368,0.445,0.411,23.190,0.965,100,1.083,0.924,0.892
528,0.227,0,0,0,0,1.741,0.583,0.495,38.245,0.939,100,1.179,0.848,0.874
529,0.157,0,0,0,0,1.384,0.474,0.421,139.303,1.000,100,1.125,0.889,0.878
530,0.484,0,0,0,0,2.549,0.815,0.755,11.492,0.935,100,1.080,0.926,0.921
531,0.035,0,0,0,0,0.692,0.297,0.149,158.645,0.914,100,1.989,0.503,0.800
532,0.305,0,0,0,0,2.433,0.688,0.564,103.242,0.647,100,1.220,0.820,0.843
533,0.357,0,0,0,0,2.324,0.826,0.551,95.210,0.831,100,1.500,0.667,0.886
534,0.209,0,0,0,0,1.648,0.641,0.415,117.858,0.967,100,1.546,0.647,0.914
535,0.287,0,0,0,0,2.021,0.687,0.533,64.114,0.884,100,1.290,0.775,0.892
536,0.144,0,0,0,0,1.329,0.471,0.389,4.698,1.000,100,1.213,0.825,0.904
537,0.248,0,0,0,0,1.819,0.603,0.524,159.127,0.943,100,1.151,0.869,0.905
538,0.719,0,0,0,0,3.499,1.053,0.869,79.926,0.738,100,1.212,0.825,0.887
539,0.279,0,0,0,0,2.363,0.935,0.380,90.283,0.628,100,2.462,0.406,0.871
540,0.161,0,0,0,0,1.423,0.611,0.336,180.000,1.000,100,1.819,0.550,0.881
541,0.144,0,0,0,0,1.477,0.489,0.374,155.773,0.828,100,1.307,0.765,0.868
542,0.253,0,0,0,0,2.208,0.660,0.487,117.664,0.651,100,1.356,0.738,0.847
543,0.902,0,0,0,0,5.466,2.601,0.441,58.208,0.379,100,5.891,0.170,0.818
544,0.335,0,0,0,0,2.263,0.932,0.458,141.553,0.823,100,2.035,0.491,0.870
545,0.366,0,0,0,0,2.752,0.993,0.469,58.012,0.607,100,2.115,0.473,0.840
546,0.144,0,0,0,0,1.345,0.451,0.405,18.185,0.998,100,1.114,0.898,0.846
547,0.309,0,0,0,0,2.099,0.833,0.473,114.799,0.882,100,1.760,0.568,0.916
548,0.309,0,0,0,0,2.137,0.837,0.470,152.043,0.851,100,1.781,0.561,0.904
549,0.161,0,0,0,0,1.407,0.494,0.416,97.795,1.000,100,1.187,0.842,0.937
550,0.170,0,0,0,0,1.423,0.477,0.454,7.628,1.000,100,1.051,0.952,0.907
551,0.122,0,0,0,0,1.197,0.398,0.391,90.000,1.000,100,1.018,0.982,0.903
552,0.287,0,0,0,0,1.967,0.691,0.530,136.314,0.934,100,1.303,0.767,0.904
553,0.192,0,0,0,0,1.571,0.523,0.467,15.756,0.976,100,1.120,0.893,0.863
554,0.139,0,0,0,0,1.329,0.478,0.371,3.917,0.991,100,1.286,0.777,0.889
555,0.244,0,0,0,0,1.780,0.704,0.441,160.383,0.967,100,1.594,0.627,0.918
556,0.383,0,0,0,0,2.379,0.756,0.646,153.094,0.851,100,1.170,0.855,0.893
557,0.257,0,0,0,0,1.928,0.627,0.522,124.454,0.869,100,1.203,0.831,0.874
558,0.362,0,0,0,0,2.643,1.134,0.406,64.096,0.651,100,2.795,0.358,0.843
559,0.475,0,0,0,0,2.961,1.192,0.507,61.462,0.680,100,2.351,0.425,0.869
560,0.366,0,0,0,0,2.456,0.920,0.507,87.179,0.762,100,1.816,0.551,0.884
561,0.379,0,0,0,0,2.697,1.142,0.422,63.457,0.655,100,2.705,0.370,0.866
562,0.383,0,0,0,0,2.247,0.718,0.680,66.807,0.954,100,1.055,0.948,0.898
563,0.605,0,0,0,0,3.209,1.333,0.579,105.011,0.739,100,2.303,0.434,0.917
564,0.318,0,0,0,0,2.083,0.812,0.499,2.327,0.921,100,1.628,0.614,0.948
565,0.157,0,0,0,0,1.461,0.508,0.393,92.610,0.923,100,1.291,0.774,0.878
566,0.218,0,0,0,0,1.741,0.682,0.407,64.787,0.903,100,1.677,0.596,0.901
567,0.270,0,0,0,0,1.912,0.671,0.512,103.694,0.928,100,1.311,0.763,0.905
568,0.274,0,0,0,0,1.912,0.725,0.482,93.022,0.943,100,1.503,0.665,0.933
569,0.688,0,0,0,0,4.017,1.733,0.506,76.836,0.536,100,3.426,0.292,0.840
570,0.558,0,0,0,0,3.171,1.287,0.552,104.782,0.697,100,2.333,0.429,0.880
571,0.592,0,0,0,0,3.055,1.175,0.642,144.992,0.798,100,1.831,0.546,0.898
572,0.305,0,0,0,0,2.565,0.859,0.452,171.233,0.582,100,1.901,0.526,0.848
573,0.240,0,0,0,0,1.967,0.708,0.431,111.010,0.778,100,1.644,0.608,0.846
574,0.366,0,0,0,0,2.363,0.978,0.476,18.332,0.824,100,2.053,0.487,0.923
575,0.166,0,0,0,0,1.461,0.557,0.379,132.274,0.974,100,1.470,0.680,0.916
576,0.623,0,0,0,0,3.760,1.762,0.450,95.242,0.554,100,3.912,0.256,0.926
577,0.344,0,0,0,0,2.488,0.823,0.532,67.815,0.699,100,1.547,0.646,0.802
578,0.527,0,0,0,0,3.141,1.128,0.595,142.556,0.671,100,1.896,0.527,0.815
579,0.340,0,0,0,0,2.269,0.840,0.515,25.544,0.829,100,1.629,0.614,0.897
580,0.466,0,0,0,0,2.511,0.949,0.625,134.129,0.929,100,1.519,0.658,0.915
581,0.388,0,0,0,0,2.363,0.906,0.545,89.451,0.873,100,1.664,0.601,0.922
