 ,Area,Mean,StdDev,Min,Max,Perim.,Major,Minor,Angle,Circ.,%Area,AR,Round,Solidity
53,0.026,0,0,0,0,0.747,0.226,0.147,94.213,0.589,100,1.541,0.649,0.600
54,0.196,0,0,0,0,1.609,0.523,0.477,53.827,0.951,100,1.097,0.912,0.865
55,0.479,0,0,0,0,2.604,1.029,0.593,138.983,0.888,100,1.734,0.577,0.932
56,0.157,0,0,0,0,1.423,0.479,0.417,107.934,0.974,100,1.147,0.872,0.878
57,0.222,0,0,0,0,1.741,0.554,0.511,89.675,0.921,100,1.084,0.923,0.879
58,0.405,0,0,0,0,2.736,0.850,0.607,46.950,0.680,100,1.400,0.714,0.845
59,0.161,0,0,0,0,1.555,0.482,0.426,84.041,0.838,100,1.131,0.884,0.871
60,0.335,0,0,0,0,2.659,0.767,0.557,37.321,0.596,100,1.377,0.726,0.828
61,0.418,0,0,0,0,2.697,0.977,0.545,15.967,0.722,100,1.793,0.558,0.850
62,0.470,0,0,0,0,2.884,1.107,0.541,73.486,0.711,100,2.046,0.489,0.871
63,0.022,0,0,0,0,0.505,0.208,0.134,71.565,1.000,100,1.553,0.644,0.909
64,0.240,0,0,0,0,1.873,0.577,0.529,4.938,0.858,100,1.092,0.916,0.873
65,0.222,0,0,0,0,1.819,0.653,0.433,173.475,0.844,100,1.508,0.663,0.872
66,0.392,0,0,0,0,2.636,0.782,0.638,109.180,0.709,100,1.226,0.815,0.857
67,0.318,0,0,0,0,2.379,0.835,0.485,117.183,0.706,100,1.720,0.581,0.844
68,0.213,0,0,0,0,1.796,0.536,0.507,161.499,0.831,100,1.055,0.948,0.845
69,0.549,0,0,0,0,3.592,0.888,0.787,87.026,0.535,100,1.128,0.887,0.824
70,0.174,0,0,0,0,1.516,0.518,0.428,46.703,0.953,100,1.210,0.827,0.879
71,0.362,0,0,0,0,2.472,0.803,0.573,112.871,0.743,100,1.400,0.714,0.856
72,0.152,0,0,0,0,1.609,0.474,0.409,36.523,0.740,100,1.158,0.864,0.814
73,0.309,0,0,0,0,2.115,0.745,0.529,62.496,0.869,100,1.409,0.710,0.871
74,0.322,0,0,0,0,2.169,0.736,0.558,31.600,0.861,100,1.320,0.758,0.871
75,0.279,0,0,0,0,1.983,0.637,0.557,91.986,0.891,100,1.143,0.875,0.871
76,0.179,0,0,0,0,1.609,0.528,0.431,63.705,0.866,100,1.225,0.816,0.863
77,0.179,0,0,0,0,1.609,0.498,0.456,69.283,0.866,100,1.092,0.915,0.872
78,0.240,0,0,0,0,2.231,0.713,0.428,86.249,0.605,100,1.667,0.600,0.821
79,0.157,0,0,0,0,1.423,0.490,0.407,95.796,0.974,100,1.204,0.831,0.889
80,0.405,0,0,0,0,4.027,0.956,0.540,124.520,0.314,100,1.771,0.565,0.624
81,0.091,0,0,0,0,1.307,0.523,0.223,29.839,0.673,100,2.350,0.426,0.724
82,0.091,0,0,0,0,1.384,0.403,0.289,8.435,0.600,100,1.392,0.719,0.764
83,0.357,0,0,0,0,2.263,0.765,0.594,132.595,0.877,100,1.288,0.777,0.877
84,0.514,0,0,0,0,2.977,0.993,0.659,164.482,0.729,100,1.507,0.664,0.877
85,0.314,0,0,0,0,2.285,0.875,0.457,93.378,0.755,100,1.915,0.522,0.873
86,0.697,0,0,0,0,3.389,1.155,0.768,37.764,0.762,100,1.504,0.665,0.860
87,0.170,0,0,0,0,1.461,0.532,0.407,4.861,1.000,100,1.307,0.765,0.918
88,0.318,0,0,0,0,2.192,0.841,0.481,56.311,0.832,100,1.746,0.573,0.890
89,0.353,0,0,0,0,2.363,0.954,0.471,89.126,0.794,100,2.027,0.493,0.866
90,0.144,0,0,0,0,1.329,0.443,0.413,81.870,1.000,100,1.071,0.934,0.904
91,0.148,0,0,0,0,1.368,0.483,0.390,60.802,0.994,100,1.238,0.808,0.895
92,0.314,0,0,0,0,2.215,0.869,0.460,103.084,0.804,100,1.889,0.529,0.906
93,0.867,0,0,0,0,4.339,1.544,0.715,52.749,0.579,100,2.159,0.463,0.843
94,0.218,0,0,0,0,1.757,0.562,0.493,175.193,0.886,100,1.140,0.877,0.847
95,0.383,0,0,0,0,2.433,0.996,0.490,124.275,0.813,100,2.033,0.492,0.893
96,0.061,0,0,0,0,1.104,0.314,0.248,107.080,0.629,100,1.266,0.790,0.683
97,0.353,0,0,0,0,2.845,0.880,0.511,63.785,0.548,100,1.724,0.580,0.790
98,0.240,0,0,0,0,2.581,0.840,0.363,158.428,0.452,100,2.314,0.432,0.705
99,0.213,0,0,0,0,1.648,0.563,0.482,124.749,0.988,100,1.168,0.856,0.907
100,0.366,0,0,0,0,2.417,0.984,0.473,112.558,0.787,100,2.078,0.481,0.880
101,0.183,0,0,0,0,1.593,0.533,0.437,55.701,0.906,100,1.220,0.820,0.875
102,0.139,0,0,0,0,1.275,0.421,0.421,0.000,1.000,100,1.000,1.000,0.941
103,0.187,0,0,0,0,1.593,0.535,0.446,2.356,0.927,100,1.200,0.833,0.887
104,0.148,0,0,0,0,1.368,0.456,0.413,26.565,0.994,100,1.104,0.906,0.907
105,0.139,0,0,0,0,1.275,0.421,0.421,0.000,1.000,100,1.000,1.000,0.941
106,0.192,0,0,0,0,1.571,0.501,0.487,81.027,0.976,100,1.027,0.974,0.880
107,0.205,0,0,0,0,1.609,0.549,0.475,57.081,0.993,100,1.155,0.866,0.895
108,0.335,0,0,0,0,2.636,0.688,0.621,8.756,0.607,100,1.108,0.903,0.815
109,0.170,0,0,0,0,1.461,0.485,0.446,29.375,1.000,100,1.088,0.919,0.907
110,0.179,0,0,0,0,1.516,0.529,0.430,116.644,0.976,100,1.228,0.814,0.872
111,0.048,0,0,0,0,0.731,0.289,0.211,164.929,1.000,100,1.372,0.729,0.957
112,0.270,0,0,0,0,1.951,0.715,0.481,87.884,0.892,100,1.487,0.673,0.912
113,0.170,0,0,0,0,1.461,0.532,0.407,94.861,1.000,100,1.307,0.765,0.918
114,0.148,0,0,0,0,1.384,0.464,0.407,141.528,0.972,100,1.140,0.877,0.850
115,0.344,0,0,0,0,2.115,0.792,0.553,145.517,0.967,100,1.432,0.698,0.903
116,0.322,0,0,0,0,2.301,0.915,0.448,43.892,0.765,100,2.041,0.490,0.836
117,0.366,0,0,0,0,2.324,0.898,0.519,112.441,0.851,100,1.730,0.578,0.908
118,0.205,0,0,0,0,1.609,0.584,0.446,112.168,0.993,100,1.310,0.763,0.895
119,0.161,0,0,0,0,1.516,0.464,0.443,93.508,0.881,100,1.048,0.954,0.871
120,0.327,0,0,0,0,2.137,0.755,0.551,2.004,0.899,100,1.369,0.730,0.893
121,0.192,0,0,0,0,1.648,0.534,0.457,101.654,0.887,100,1.170,0.854,0.854
122,0.105,0,0,0,0,1.236,0.376,0.354,25.640,0.860,100,1.064,0.940,0.857
123,0.227,0,0,0,0,1.687,0.557,0.518,134.007,1.000,100,1.075,0.930,0.920
124,0.449,0,0,0,0,2.993,0.883,0.647,109.674,0.629,100,1.365,0.732,0.834
125,0.231,0,0,0,0,1.835,0.629,0.467,58.479,0.862,100,1.348,0.742,0.883
126,0.348,0,0,0,0,2.247,0.676,0.657,74.329,0.868,100,1.029,0.972,0.884
127,0.401,0,0,0,0,2.363,0.888,0.575,58.373,0.902,100,1.544,0.647,0.920
128,0.218,0,0,0,0,1.757,0.602,0.461,147.773,0.886,100,1.306,0.766,0.877
129,0.261,0,0,0,0,1.857,0.708,0.470,76.875,0.952,100,1.506,0.664,0.938
130,0.379,0,0,0,0,2.807,0.830,0.581,159.486,0.605,100,1.429,0.700,0.777
131,0.261,0,0,0,0,1.835,0.618,0.538,174.969,0.976,100,1.148,0.871,0.909
132,0.436,0,0,0,0,2.675,0.869,0.638,75.319,0.765,100,1.361,0.735,0.870
133,0.192,0,0,0,0,1.593,0.528,0.462,28.699,0.949,100,1.143,0.875,0.907
134,0.257,0,0,0,0,2.169,0.719,0.455,99.858,0.686,100,1.578,0.634,0.814
135,0.418,0,0,0,0,2.604,0.993,0.536,152.154,0.775,100,1.852,0.540,0.850
136,0.248,0,0,0,0,1.889,0.624,0.506,33.993,0.874,100,1.234,0.811,0.857
137,0.392,0,0,0,0,2.324,0.825,0.605,113.483,0.912,100,1.364,0.733,0.914
138,0.314,0,0,0,0,2.005,0.734,0.544,85.733,0.980,100,1.350,0.741,0.935
139,0.200,0,0,0,0,1.593,0.564,0.452,111.301,0.992,100,1.248,0.801,0.920
140,0.196,0,0,0,0,1.648,0.512,0.488,90.000,0.907,100,1.048,0.954,0.900
141,0.157,0,0,0,0,1.516,0.452,0.441,64.709,0.857,100,1.025,0.976,0.867
142,0.536,0,0,0,0,2.643,0.941,0.725,51.078,0.964,100,1.298,0.770,0.939
143,0.309,0,0,0,0,2.005,0.736,0.535,75.664,0.966,100,1.375,0.727,0.922
144,0.279,0,0,0,0,1.983,0.683,0.520,12.410,0.891,100,1.313,0.762,0.871
145,0.174,0,0,0,0,1.461,0.479,0.463,117.897,1.000,100,1.036,0.965,0.920
146,0.192,0,0,0,0,1.571,0.546,0.447,124.424,0.976,100,1.223,0.818,0.880
147,0.527,0,0,0,0,2.868,1.166,0.575,58.820,0.805,100,2.027,0.493,0.910
148,0.174,0,0,0,0,1.461,0.481,0.461,54.277,1.000,100,1.045,0.957,0.920
149,0.274,0,0,0,0,2.060,0.715,0.488,169.269,0.813,100,1.465,0.683,0.875
150,0.575,0,0,0,0,3.551,1.595,0.459,95.849,0.573,100,3.474,0.288,0.877
151,0.431,0,0,0,0,2.363,0.756,0.727,66.617,0.971,100,1.040,0.962,0.925
152,0.170,0,0,0,0,1.477,0.513,0.421,112.855,0.978,100,1.219,0.821,0.867
153,0.466,0,0,0,0,2.565,0.912,0.651,146.374,0.890,100,1.401,0.714,0.899
154,0.196,0,0,0,0,1.593,0.527,0.474,5.310,0.970,100,1.113,0.898,0.909
155,0.244,0,0,0,0,1.928,0.685,0.454,85.698,0.825,100,1.509,0.663,0.875
156,0.183,0,0,0,0,1.555,0.514,0.453,32.201,0.951,100,1.135,0.881,0.884
157,0.030,0,0,0,0,0.692,0.247,0.157,75.128,0.800,100,1.571,0.636,0.737
158,0.283,0,0,0,0,2.060,0.781,0.462,96.865,0.838,100,1.692,0.591,0.872
159,0.344,0,0,0,0,2.247,0.737,0.594,47.757,0.857,100,1.241,0.806,0.863
160,0.200,0,0,0,0,1.593,0.549,0.464,12.208,0.992,100,1.183,0.845,0.920
161,0.231,0,0,0,0,1.687,0.609,0.483,135.000,1.000,100,1.260,0.794,0.938
162,0.213,0,0,0,0,1.648,0.563,0.482,126.998,0.988,100,1.168,0.856,0.907
163,0.209,0,0,0,0,1.648,0.538,0.495,28.346,0.967,100,1.086,0.920,0.881
164,0.187,0,0,0,0,1.555,0.531,0.449,59.032,0.974,100,1.181,0.847,0.896
165,0.161,0,0,0,0,1.571,0.479,0.429,61.100,0.821,100,1.117,0.896,0.813
166,0.266,0,0,0,0,2.137,0.828,0.409,84.372,0.731,100,2.025,0.494,0.859
167,0.235,0,0,0,0,1.703,0.574,0.522,108.332,1.000,100,1.099,0.910,0.900
168,1.803,0,0,0,0,5.363,2.073,1.108,107.893,0.788,100,1.872,0.534,0.932
169,0.166,0,0,0,0,1.461,0.502,0.420,61.651,0.974,100,1.194,0.838,0.894
170,0.222,0,0,0,0,1.796,0.613,0.461,28.421,0.865,100,1.329,0.753,0.864
171,0.139,0,0,0,0,1.368,0.422,0.420,62.656,0.936,100,1.005,0.995,0.877
172,0.314,0,0,0,0,2.153,0.772,0.517,73.333,0.850,100,1.494,0.669,0.906
173,0.383,0,0,0,0,2.324,0.866,0.564,154.250,0.892,100,1.536,0.651,0.917
174,0.688,0,0,0,0,4.268,1.380,0.635,25.682,0.475,100,2.175,0.460,0.695
175,0.187,0,0,0,0,1.516,0.524,0.455,83.803,1.000,100,1.153,0.867,0.905
176,0.331,0,0,0,0,2.269,0.776,0.543,82.698,0.808,100,1.429,0.700,0.859
177,0.179,0,0,0,0,1.664,0.506,0.449,75.296,0.810,100,1.127,0.888,0.845
178,0.170,0,0,0,0,1.461,0.488,0.444,65.812,1.000,100,1.099,0.910,0.907
179,0.453,0,0,0,0,2.681,1.119,0.516,164.471,0.792,100,2.170,0.461,0.904
180,0.131,0,0,0,0,1.275,0.432,0.385,59.036,1.000,100,1.122,0.891,0.909
181,0.244,0,0,0,0,1.741,0.666,0.467,143.368,1.000,100,1.427,0.701,0.918
182,0.187,0,0,0,0,1.555,0.574,0.416,83.911,0.974,100,1.379,0.725,0.915
183,0.514,0,0,0,0,2.929,1.220,0.536,103.747,0.753,100,2.275,0.440,0.925
184,0.166,0,0,0,0,1.407,0.494,0.426,90.000,1.000,100,1.159,0.863,0.950
185,0.375,0,0,0,0,2.604,1.083,0.440,118.655,0.694,100,2.461,0.406,0.864
186,0.161,0,0,0,0,1.384,0.474,0.433,46.202,1.000,100,1.096,0.912,0.892
187,0.205,0,0,0,0,1.796,0.649,0.402,109.753,0.798,100,1.615,0.619,0.817
188,0.906,0,0,0,0,4.323,1.217,0.948,109.009,0.609,100,1.284,0.779,0.842
189,0.200,0,0,0,0,1.609,0.532,0.479,56.137,0.972,100,1.110,0.901,0.876
190,0.815,0,0,0,0,3.303,1.109,0.935,84.004,0.938,100,1.187,0.843,0.952
191,0.148,0,0,0,0,1.439,0.480,0.393,101.275,0.899,100,1.222,0.818,0.810
192,0.248,0,0,0,0,1.873,0.655,0.482,6.130,0.889,100,1.358,0.736,0.912
193,0.218,0,0,0,0,1.648,0.546,0.508,113.199,1.000,100,1.074,0.931,0.909
194,0.209,0,0,0,0,1.648,0.578,0.461,104.042,0.967,100,1.253,0.798,0.906
195,0.196,0,0,0,0,1.648,0.577,0.432,124.184,0.907,100,1.335,0.749,0.874
196,0.161,0,0,0,0,1.407,0.503,0.408,155.947,1.000,100,1.230,0.813,0.949
197,0.706,0,0,0,0,3.164,1.114,0.807,153.286,0.886,100,1.381,0.724,0.905
198,0.100,0,0,0,0,1.329,0.484,0.264,71.211,0.712,100,1.833,0.546,0.793
199,0.845,0,0,0,0,5.263,1.569,0.686,57.151,0.383,100,2.287,0.437,0.709
200,0.209,0,0,0,0,2.340,0.665,0.400,108.627,0.480,100,1.664,0.601,0.762
201,0.301,0,0,0,0,2.121,0.887,0.432,88.477,0.839,100,2.054,0.487,0.945
202,0.335,0,0,0,0,2.137,0.775,0.551,0.345,0.923,100,1.407,0.711,0.922
203,0.414,0,0,0,0,3.164,0.873,0.603,78.105,0.519,100,1.447,0.691,0.757
204,0.566,0,0,0,0,2.900,1.000,0.721,120.931,0.846,100,1.388,0.720,0.887
205,0.444,0,0,0,0,2.527,1.028,0.550,131.261,0.875,100,1.869,0.535,0.923
206,0.227,0,0,0,0,1.741,0.568,0.508,89.205,0.939,100,1.119,0.893,0.889
207,0.523,0,0,0,0,2.977,1.186,0.561,166.649,0.741,100,2.113,0.473,0.876
208,0.174,0,0,0,0,1.609,0.538,0.413,161.277,0.845,100,1.303,0.768,0.851
209,0.540,0,0,0,0,3.444,0.987,0.697,110.075,0.572,100,1.417,0.706,0.790
210,0.231,0,0,0,0,1.835,0.599,0.490,67.385,0.862,100,1.222,0.818,0.876
211,0.414,0,0,0,0,2.697,1.001,0.526,136.618,0.715,100,1.902,0.526,0.819
212,0.279,0,0,0,0,2.021,0.714,0.497,9.743,0.857,100,1.438,0.696,0.883
213,0.575,0,0,0,0,3.499,1.353,0.541,147.367,0.590,100,2.501,0.400,0.812
214,0.183,0,0,0,0,1.539,0.562,0.414,90.000,0.971,100,1.357,0.737,0.933
215,0.244,0,0,0,0,1.780,0.605,0.514,67.738,0.967,100,1.178,0.849,0.911
216,0.157,0,0,0,0,1.368,0.487,0.410,17.029,1.000,100,1.186,0.843,0.935
217,0.335,0,0,0,0,2.137,0.712,0.600,73.256,0.923,100,1.187,0.843,0.906
218,0.405,0,0,0,0,3.000,1.144,0.451,108.454,0.566,100,2.537,0.394,0.823
219,0.179,0,0,0,0,1.532,0.495,0.459,87.138,0.956,100,1.077,0.928,0.872
220,0.253,0,0,0,0,1.912,0.634,0.508,48.910,0.868,100,1.249,0.801,0.872
221,0.205,0,0,0,0,1.664,0.542,0.481,46.068,0.929,100,1.127,0.887,0.862
222,0.466,0,0,0,0,2.495,0.819,0.725,80.132,0.941,100,1.129,0.886,0.926
223,0.213,0,0,0,0,1.741,0.526,0.517,61.845,0.885,100,1.019,0.982,0.883
224,0.357,0,0,0,0,2.285,0.883,0.515,118.500,0.859,100,1.715,0.583,0.896
225,0.218,0,0,0,0,1.648,0.565,0.491,148.766,1.000,100,1.151,0.869,0.901
226,0.231,0,0,0,0,1.780,0.612,0.480,83.064,0.916,100,1.275,0.784,0.922
227,0.187,0,0,0,0,1.516,0.509,0.469,98.480,1.000,100,1.085,0.921,0.905
228,0.327,0,0,0,0,2.285,0.893,0.466,110.252,0.786,100,1.919,0.521,0.867
229,0.196,0,0,0,0,1.516,0.527,0.473,77.793,1.000,100,1.114,0.898,0.918
230,0.287,0,0,0,0,2.021,0.681,0.538,144.532,0.884,100,1.267,0.790,0.857
231,0.248,0,0,0,0,1.873,0.625,0.506,108.023,0.889,100,1.235,0.810,0.891
232,0.571,0,0,0,0,2.977,1.188,0.612,34.239,0.809,100,1.942,0.515,0.907
233,0.240,0,0,0,0,1.780,0.574,0.531,169.815,0.950,100,1.080,0.926,0.887
234,0.261,0,0,0,0,1.873,0.644,0.517,1.961,0.936,100,1.244,0.804,0.896
235,0.057,0,0,0,0,1.461,0.619,0.116,22.996,0.333,100,5.319,0.188,0.605
236,0.026,0,0,0,0,0.653,0.254,0.131,174.690,0.769,100,1.944,0.515,0.800
237,0.240,0,0,0,0,1.889,0.614,0.497,19.551,0.843,100,1.236,0.809,0.853
238,0.270,0,0,0,0,1.835,0.625,0.550,144.803,1.000,100,1.135,0.881,0.905
239,0.253,0,0,0,0,1.983,0.624,0.516,9.676,0.808,100,1.209,0.827,0.841
240,0.222,0,0,0,0,1.687,0.617,0.458,103.255,0.981,100,1.346,0.743,0.919
241,0.196,0,0,0,0,1.648,0.509,0.490,86.651,0.907,100,1.039,0.963,0.865
242,0.205,0,0,0,0,1.703,0.576,0.453,76.835,0.887,100,1.273,0.786,0.870
243,0.623,0,0,0,0,5.054,1.229,0.646,51.537,0.307,100,1.903,0.525,0.627
244,1.320,0,0,0,0,6.904,1.413,1.189,103.237,0.348,100,1.188,0.842,0.758
245,0.266,0,0,0,0,1.819,0.611,0.554,166.739,1.000,100,1.103,0.907,0.938
246,0.684,0,0,0,0,3.467,1.409,0.618,68.057,0.715,100,2.279,0.439,0.885
247,0.876,0,0,0,0,4.680,1.153,0.967,21.243,0.502,100,1.193,0.838,0.820
248,0.510,0,0,0,0,2.807,1.131,0.574,125.739,0.813,100,1.970,0.508,0.883
249,0.396,0,0,0,0,2.324,0.870,0.580,104.917,0.922,100,1.499,0.667,0.915
250,0.331,0,0,0,0,2.099,0.783,0.538,96.595,0.944,100,1.454,0.688,0.916
251,0.819,0,0,0,0,5.208,1.287,0.810,79.942,0.379,100,1.589,0.629,0.730
252,0.044,0,0,0,0,0.972,0.457,0.121,30.158,0.579,100,3.767,0.265,0.690
253,0.309,0,0,0,0,2.729,0.725,0.543,169.753,0.522,100,1.336,0.749,0.772
254,0.449,0,0,0,0,2.884,1.175,0.486,57.970,0.678,100,2.419,0.413,0.844
255,0.091,0,0,0,0,1.835,0.490,0.238,154.564,0.341,100,2.060,0.486,0.600
256,0.030,0,0,0,0,0.747,0.227,0.171,0.000,0.687,100,1.322,0.756,0.667
257,0.218,0,0,0,0,1.741,0.551,0.504,55.564,0.903,100,1.094,0.914,0.893
258,0.301,0,0,0,0,2.153,0.785,0.487,94.760,0.815,100,1.612,0.621,0.885
259,0.501,0,0,0,0,2.604,0.947,0.674,115.156,0.928,100,1.405,0.712,0.920
260,0.287,0,0,0,0,1.967,0.679,0.539,56.428,0.934,100,1.260,0.794,0.886
261,0.318,0,0,0,0,2.115,0.645,0.628,56.520,0.894,100,1.027,0.974,0.880
262,0.213,0,0,0,0,3.273,0.800,0.340,149.159,0.250,100,2.355,0.425,0.495
263,0.022,0,0,0,0,0.560,0.228,0.121,135.000,0.873,100,1.882,0.531,0.714
264,0.701,0,0,0,0,4.774,1.276,0.700,59.403,0.387,100,1.825,0.548,0.679
265,0.301,0,0,0,0,2.060,0.797,0.480,44.217,0.890,100,1.661,0.602,0.902
266,0.296,0,0,0,0,2.208,0.771,0.489,65.194,0.763,100,1.576,0.634,0.840
267,0.292,0,0,0,0,3.367,0.832,0.447,152.557,0.324,100,1.864,0.537,0.647
268,0.492,0,0,0,0,2.511,0.853,0.734,89.842,0.981,100,1.162,0.861,0.926
269,0.179,0,0,0,0,1.851,0.643,0.353,130.542,0.655,100,1.820,0.549,0.745
270,0.213,0,0,0,0,1.703,0.564,0.482,90.358,0.925,100,1.171,0.854,0.867
271,0.440,0,0,0,0,2.775,0.958,0.584,66.410,0.718,100,1.640,0.610,0.867
272,0.192,0,0,0,0,1.757,0.556,0.439,43.065,0.780,100,1.267,0.789,0.822
273,0.039,0,0,0,0,1.027,0.423,0.118,32.796,0.467,100,3.584,0.279,0.643
274,0.231,0,0,0,0,1.741,0.596,0.494,73.695,0.957,100,1.207,0.829,0.891
275,0.301,0,0,0,0,2.137,0.739,0.518,90.685,0.827,100,1.427,0.701,0.890
276,0.444,0,0,0,0,2.713,1.147,0.493,129.762,0.758,100,2.326,0.430,0.876
277,0.227,0,0,0,0,1.835,0.566,0.510,100.008,0.846,100,1.110,0.901,0.846
278,0.187,0,0,0,0,1.555,0.523,0.456,113.537,0.974,100,1.145,0.873,0.896
279,0.253,0,0,0,0,1.780,0.600,0.536,118.518,1.000,100,1.120,0.893,0.913
280,0.170,0,0,0,0,1.423,0.472,0.459,16.666,1.000,100,1.028,0.973,0.907
281,0.401,0,0,0,0,2.285,0.792,0.644,109.556,0.964,100,1.229,0.813,0.915
282,0.370,0,0,0,0,2.456,0.974,0.484,118.003,0.771,100,2.014,0.496,0.863
283,0.196,0,0,0,0,1.609,0.557,0.448,119.654,0.951,100,1.241,0.806,0.874
284,0.370,0,0,0,0,2.308,0.761,0.620,112.793,0.873,100,1.228,0.814,0.899
285,0.309,0,0,0,0,2.028,0.789,0.499,176.437,0.945,100,1.580,0.633,0.959
286,0.179,0,0,0,0,1.609,0.509,0.447,78.120,0.866,100,1.139,0.878,0.828
287,0.301,0,0,0,0,2.588,1.053,0.363,68.057,0.564,100,2.897,0.345,0.826
288,0.274,0,0,0,0,1.873,0.656,0.533,49.645,0.983,100,1.231,0.812,0.920
289,0.187,0,0,0,0,1.500,0.509,0.468,135.000,1.000,100,1.088,0.919,0.945
